sid	page	line	x	y	w	h	area	ncomp
3526	f29r	2	6697	938	30	27	370	1
3527	f29r	2	6742	930	47	37	838	1
3528	f29r	2	6764	938	63	50	684	1
3529	f29r	2	6813	935	65	54	674	1
3530	f29r	2	6892	932	44	55	791	1
3531	f29r	2	6951	930	29	31	392	1
3532	f29r	2	6982	931	54	45	888	1
3533	f29r	2	7057	936	45	33	458	1
3534	f29r	2	7077	935	61	53	667	1
3535	f29r	2	7148	932	26	31	472	1
3536	f29r	2	7183	934	36	30	459	1
3537	f29r	2	7239	932	55	42	768	1
3538	f29r	2	7303	932	40	23	354	2
3539	f29r	2	7353	927	41	26	430	1
3540	f29r	2	7408	918	27	38	562	1
3541	f29r	2	7464	929	38	32	357	1
3542	f29r	2	7497	918	43	40	569	1
3543	f29r	2	7561	925	34	31	531	1
3544	f29r	2	7604	923	31	33	426	1
3545	f29r	2	7643	916	44	41	944	1
3546	f29r	2	7685	923	40	53	586	1
3547	f29r	2	7730	917	44	33	813	1
3548	f29r	2	7807	938	31	82	1172	1
3549	f29r	3	5016	1019	33	77	1510	1
3550	f29r	3	5063	1071	40	25	574	1
3551	f29r	3	5113	1070	74	54	968	1
3552	f29r	3	5114	1068	34	36	502	1
3553	f29r	3	5200	1068	34	56	753	1
3554	f29r	3	5243	1064	50	39	791	1
3555	f29r	3	5304	1050	43	49	978	1
3556	f29r	3	5352	1063	29	30	515	1
3557	f29r	3	5393	1066	46	49	840	1
3558	f29r	3	5448	1051	43	59	899	1
3559	f29r	3	5505	1058	23	38	586	1
3560	f29r	3	5549	1054	38	44	697	1
3561	f29r	3	5602	1059	51	46	916	1
3562	f29r	3	5665	1057	48	40	859	1
3563	f29r	3	5718	1065	44	29	508	1
3564	f29r	3	5772	1059	34	41	514	1
3565	f29r	3	5827	1063	38	29	600	1
3566	f29r	3	5879	1060	49	48	726	1
3567	f29r	3	5941	1060	31	29	430	1
3568	f29r	3	5952	1058	65	54	739	1
3569	f29r	3	6027	1050	43	33	700	1
3570	f29r	3	6080	1053	42	34	439	1
3571	f29r	3	6124	1055	41	32	465	1
3572	f29r	3	6181	1040	26	40	632	1
3573	f29r	3	6220	1050	50	47	889	1
3574	f29r	3	6267	1018	67	61	1071	1
3575	f29r	3	6332	1057	25	22	399	1
3576	f29r	3	6370	1053	29	35	527	1
3577	f29r	3	6415	1049	27	29	493	1
3578	f29r	3	6452	1047	32	35	549	1
3579	f29r	3	6510	1050	27	83	760	1
3580	f29r	3	6547	1049	35	28	404	1
3581	f29r	3	6593	1036	29	46	738	1
3582	f29r	3	6638	1047	29	33	367	1
3583	f29r	3	6673	1042	39	37	687	1
3584	f29r	3	6726	1045	39	28	720	1
3585	f29r	3	6794	1047	37	29	533	1
3586	f29r	3	6841	1045	26	30	330	1
3587	f29r	3	6865	1004	43	65	913	1
3588	f29r	3	6931	1039	28	37	384	1
3589	f29r	3	6974	1042	29	32	452	1
3590	f29r	3	7020	1040	29	29	555	1
3591	f29r	3	7058	1019	65	49	929	1
3592	f29r	3	7141	1036	51	55	853	1
3593	f29r	3	7199	1035	43	33	794	2
3594	f29r	3	7242	1027	37	43	628	1
3595	f29r	3	7289	1034	40	31	599	1
3596	f29r	3	7354	1034	28	62	722	1
3597	f29r	3	7400	1028	45	52	759	1
3598	f29r	3	7451	1028	53	55	640	1
3599	f29r	3	7511	1026	33	30	433	1
3600	f29r	3	7553	1022	28	31	366	2
3601	f29r	3	7606	1029	35	34	321	1
3602	f29r	3	7644	1019	41	37	619	1
3603	f29r	3	7683	1023	57	53	780	1
3604	f29r	3	7735	984	62	64	1232	1
3605	f29r	4	5003	1168	37	48	842	1
3606	f29r	4	5062	1177	49	33	548	1
3607	f29r	4	5113	1175	47	38	917	1
3608	f29r	4	5162	1175	48	54	926	1
3609	f29r	4	5216	1138	54	67	1040	1
3610	f29r	4	5268	1178	30	37	419	1
3611	f29r	4	5295	1168	47	44	764	1
3612	f29r	4	5362	1184	31	30	537	1
3613	f29r	4	5401	1186	33	32	467	1
3614	f29r	4	5426	1144	51	65	1090	1
3615	f29r	4	5476	1174	43	64	940	1
3616	f29r	4	5528	1174	35	35	490	1
3617	f29r	4	5574	1178	27	26	457	1
3618	f29r	4	5614	1173	34	34	492	1
3619	f29r	4	5643	1178	55	62	1072	1
3620	f29r	4	5697	1168	44	40	912	1
3621	f29r	4	5735	1157	51	70	865	1
3622	f29r	4	5793	1172	42	33	898	1
3623	f29r	4	5839	1159	40	48	729	1
3624	f29r	4	5890	1140	45	60	949	1
3625	f29r	4	5929	1160	39	51	770	1
3626	f29r	4	5988	1168	44	51	725	1
3627	f29r	4	6045	1164	30	33	431	1
3628	f29r	4	6094	1164	45	47	814	1
3629	f29r	4	6155	1162	27	37	549	1
3630	f29r	4	6196	1211	31	11	211	1
3631	f29r	4	6211	1160	35	36	876	1
3632	f29r	4	6228	1167	57	52	688	1
3633	f29r	4	6299	1163	40	29	575	1
3634	f29r	4	6353	1164	46	27	660	1
3635	f29r	4	6404	1156	39	43	801	1
3636	f29r	4	6468	1162	35	29	539	1
3637	f29r	4	6510	1160	36	29	455	1
3638	f29r	4	6551	1156	46	37	915	1
3639	f29r	4	6565	1160	75	57	805	1
3640	f29r	4	6638	1196	24	18	178	1
3641	f29r	4	6663	1133	48	79	774	1
3642	f29r	4	6718	1160	47	51	696	1
3643	f29r	4	6787	1148	35	36	555	1
3644	f29r	4	6838	1152	38	30	824	2
3645	f29r	4	6889	1153	28	28	479	1
3646	f29r	4	6927	1150	21	32	303	1
3647	f29r	4	6949	1150	12	14	80	1
3648	f29r	4	6959	1148	55	46	744	1
3649	f29r	4	7030	1152	30	25	359	1
3650	f29r	4	7076	1151	41	27	428	1
3651	f29r	4	7134	1143	26	36	579	1
3652	f29r	4	7185	1143	30	42	680	1
3653	f29r	4	7229	1148	44	28	544	1
3654	f29r	4	7287	1147	46	51	725	1
3655	f29r	4	7342	1143	34	29	413	1
3656	f29r	4	7359	1144	55	53	650	1
3657	f29r	4	7425	1128	36	42	485	1
3658	f29r	4	7473	1132	34	43	657	1
3659	f29r	4	7521	1144	28	30	443	1
3660	f29r	4	7563	1143	39	25	436	1
3661	f29r	4	7610	1140	52	46	789	1
3662	f29r	4	7673	1142	49	47	787	1
3663	f29r	4	7738	1136	52	28	543	1
3664	f29r	4	7797	1118	23	142	1173	2
3665	f29r	5	5008	1287	50	23	723	1
3666	f29r	5	5057	1284	34	29	499	1
3667	f29r	5	5088	1285	53	45	938	1
3668	f29r	5	5159	1291	31	56	699	1
3669	f29r	5	5188	1256	64	59	1263	1
3670	f29r	5	5257	1284	32	40	638	1
3671	f29r	5	5299	1293	50	23	515	1
3672	f29r	5	5358	1288	34	30	434	1
3673	f29r	5	5394	1282	61	50	967	1
3674	f29r	5	5467	1284	46	41	712	1
3675	f29r	5	5523	1282	60	48	1082	1
3676	f29r	5	5601	1291	42	33	472	1
3677	f29r	5	5636	1271	62	64	1065	1
3678	f29r	5	5710	1276	37	41	969	1
3679	f29r	5	5757	1289	37	24	443	1
3680	f29r	5	5802	1276	44	38	803	1
3681	f29r	5	5860	1285	47	47	801	1
3682	f29r	5	5927	1285	43	27	663	1
3683	f29r	5	5977	1282	48	29	549	1
3684	f29r	5	6035	1274	47	40	1046	1
3685	f29r	5	6080	1262	49	64	853	1
3686	f29r	5	6133	1272	52	45	1161	1
3687	f29r	5	6192	1286	43	22	430	1
3688	f29r	5	6228	1269	55	60	925	1
3689	f29r	5	6298	1284	33	70	694	1
3690	f29r	5	6344	1276	49	59	803	1
3691	f29r	5	6397	1261	38	56	888	1
3692	f29r	5	6449	1278	39	24	529	1
3693	f29r	5	6497	1272	39	30	431	1
3694	f29r	5	6526	1267	45	46	801	1
3695	f29r	5	6581	1245	67	61	1134	1
3696	f29r	5	6658	1275	45	41	570	1
3697	f29r	5	6716	1269	46	31	538	2
3698	f29r	5	6756	1266	46	37	612	1
3699	f29r	5	6815	1275	29	24	404	1
3700	f29r	5	6821	1273	67	54	704	1
3701	f29r	5	6901	1254	45	42	898	1
3702	f29r	5	6952	1266	41	47	755	1
3703	f29r	5	7023	1266	36	30	419	1
3704	f29r	5	7051	1259	49	40	658	1
3705	f29r	5	7125	1262	28	30	622	1
3706	f29r	5	7176	1260	53	59	906	1
3707	f29r	5	7247	1259	27	28	291	1
3708	f29r	5	7293	1252	23	38	444	1
3709	f29r	5	7339	1254	37	59	593	1
3710	f29r	5	7392	1224	41	59	784	1
3711	f29r	5	7449	1253	31	38	402	2
3712	f29r	5	7496	1255	28	27	451	1
3713	f29r	5	7536	1251	45	27	444	1
3714	f29r	5	7600	1235	46	55	669	2
3715	f29r	5	7657	1244	34	36	586	1
3716	f29r	5	7709	1244	56	48	924	1
3717	f29r	6	4976	1369	82	96	1514	1
3718	f29r	6	5065	1395	31	34	497	1
3719	f29r	6	5104	1401	35	31	451	1
3720	f29r	6	5131	1395	46	42	687	1
3721	f29r	6	5196	1401	29	29	501	1
3722	f29r	6	5232	1398	28	32	592	1
3723	f29r	6	5274	1400	30	60	740	1
3724	f29r	6	5315	1397	48	54	925	1
3725	f29r	6	5376	1404	35	33	436	1
3726	f29r	6	5412	1384	54	69	976	1
3727	f29r	6	5478	1402	45	32	853	1
3728	f29r	6	5541	1401	46	48	714	1
3729	f29r	6	5601	1400	30	27	483	1
3730	f29r	6	5644	1396	33	33	418	1
3731	f29r	6	5681	1389	47	44	982	1
3732	f29r	6	5687	1445	41	14	317	1
3733	f29r	6	5729	1397	40	54	693	1
3734	f29r	6	5791	1397	29	30	564	1
3735	f29r	6	5819	1390	48	50	776	1
3736	f29r	6	5885	1387	46	38	1111	1
3737	f29r	6	5942	1394	42	49	768	1
3738	f29r	6	5991	1371	43	65	929	1
3739	f29r	6	6029	1370	49	53	871	1
3740	f29r	6	6098	1393	38	29	598	1
3741	f29r	6	6144	1392	36	33	473	1
3742	f29r	6	6181	1348	66	77	1399	1
3743	f29r	6	6258	1395	32	60	742	1
3744	f29r	6	6303	1386	48	47	758	1
3745	f29r	6	6342	1388	61	59	941	1
3746	f29r	6	6414	1388	25	24	372	1
3747	f29r	6	6451	1388	32	24	435	1
3748	f29r	6	6503	1381	36	31	581	1
3749	f29r	6	6552	1356	43	54	777	1
3750	f29r	6	6596	1382	47	36	652	1
3751	f29r	6	6673	1379	25	41	573	1
3752	f29r	6	6709	1378	42	53	763	1
3753	f29r	6	6761	1383	27	53	545	1
3754	f29r	6	6803	1372	44	38	857	1
3755	f29r	6	6855	1376	42	30	864	2
3756	f29r	6	6914	1369	24	34	492	1
3757	f29r	6	6957	1352	65	53	868	1
3758	f29r	6	7019	1373	56	62	1057	1
3759	f29r	6	7077	1350	53	42	1002	1
3760	f29r	6	7136	1370	31	28	330	1
3761	f29r	6	7164	1358	41	42	693	1
3762	f29r	6	7218	1356	42	36	580	1
3763	f29r	6	7267	1363	22	26	398	1
3764	f29r	6	7301	1365	38	24	412	1
3765	f29r	6	7345	1367	48	41	625	1
3766	f29r	6	7397	1333	44	55	704	1
3767	f29r	6	7452	1365	14	26	198	1
3768	f29r	6	7469	1364	17	24	211	1
3769	f29r	6	7497	1361	31	29	394	1
3770	f29r	6	7536	1359	46	50	732	1
3771	f29r	6	7603	1360	31	47	605	1
3772	f29r	6	7639	1321	56	59	1072	1
3773	f29r	6	7685	1359	29	51	649	1
3774	f29r	6	7720	1359	41	58	945	1
3775	f29r	6	7763	1339	38	56	836	1
3776	f29r	6	7804	1380	13	66	326	2
3777	f29r	7	5013	1501	44	34	508	1
3778	f29r	7	5049	1514	64	57	835	1
3779	f29r	7	5123	1510	39	44	693	1
3780	f29r	7	5170	1510	30	30	391	1
3781	f29r	7	5218	1511	44	32	965	1
3782	f29r	7	5272	1512	30	32	603	1
3783	f29r	7	5313	1505	27	38	454	2
3784	f29r	7	5350	1506	35	36	503	1
3785	f29r	7	5388	1507	39	41	673	1
3786	f29r	7	5446	1514	40	48	660	1
3787	f29r	7	5502	1515	23	26	359	1
3788	f29r	7	5537	1512	32	32	435	1
3789	f29r	7	5539	1515	67	57	848	1
3790	f29r	7	5613	1494	34	46	525	1
3791	f29r	7	5659	1513	29	61	706	1
3792	f29r	7	5698	1510	43	49	668	1
3793	f29r	7	5752	1487	52	50	1154	1
3794	f29r	7	5818	1513	31	38	402	1
3795	f29r	7	5838	1506	45	38	560	1
3796	f29r	7	5897	1506	49	35	1002	2
3797	f29r	7	5955	1500	50	47	892	1
3798	f29r	7	6012	1507	44	46	734	1
3799	f29r	7	6068	1495	33	42	572	1
3800	f29r	7	6104	1509	54	20	492	1
3801	f29r	7	6159	1489	45	48	714	1
3802	f29r	7	6222	1503	43	43	703	1
3803	f29r	7	6263	1500	61	52	740	1
3804	f29r	7	6336	1497	46	47	683	1
3805	f29r	7	6387	1495	32	33	420	1
3806	f29r	7	6439	1493	43	33	928	1
3807	f29r	7	6491	1494	33	33	503	1
3808	f29r	7	6531	1499	27	25	393	1
3809	f29r	7	6567	1489	32	34	443	1
3810	f29r	7	6613	1488	30	37	611	1
3811	f29r	7	6655	1461	47	61	989	1
3812	f29r	7	6698	1480	59	54	1047	1
3813	f29r	7	6769	1489	30	28	453	1
3814	f29r	7	6811	1486	42	28	569	1
3815	f29r	7	6852	1468	53	62	698	2
3816	f29r	7	6913	1484	36	30	450	1
3817	f29r	7	6973	1476	44	33	679	1
3818	f29r	7	7027	1480	45	45	752	1
3819	f29r	7	7089	1476	28	34	477	1
3820	f29r	7	7130	1472	38	36	742	1
3821	f29r	7	7182	1433	50	70	1073	1
3822	f29r	7	7220	1470	49	57	713	1
3823	f29r	7	7288	1467	22	40	487	1
3824	f29r	7	7329	1474	24	33	346	2
3825	f29r	7	7371	1474	40	27	461	1
3826	f29r	7	7428	1471	33	32	383	1
3827	f29r	7	7479	1462	35	40	622	1
3828	f29r	7	7524	1472	50	28	551	1
3829	f29r	7	7563	1515	25	9	147	1
3830	f29r	7	7589	1536	47	66	960	1
3831	f29r	7	7593	1475	14	35	204	1
3832	f29r	7	7610	1473	9	11	66	1
3833	f29r	7	7631	1472	42	40	638	1
3834	f29r	7	7675	1470	44	49	627	1
3835	f29r	7	7714	1436	57	60	1062	1
3836	f29r	7	7762	1460	36	41	656	1
3837	f29r	7	7801	1459	11	41	269	1
3838	f29r	8	5010	1620	37	35	448	1
3839	f29r	8	5030	1615	51	48	740	1
3840	f29r	8	5100	1626	31	29	506	1
3841	f29r	8	5140	1626	30	31	396	1
3842	f29r	8	5176	1623	44	42	954	1
3843	f29r	8	5233	1621	39	37	716	1
3844	f29r	8	5285	1630	51	47	803	1
3845	f29r	8	5351	1631	38	27	548	1
3846	f29r	8	5409	1627	45	33	678	1
3847	f29r	8	5452	1597	56	57	1053	1
3848	f29r	8	5500	1619	45	57	809	1
3849	f29r	8	5535	1620	44	45	668	1
3850	f29r	8	5578	1628	64	57	763	1
3851	f29r	8	5655	1626	45	51	795	1
3852	f29r	8	5716	1620	32	30	427	1
3853	f29r	8	5758	1587	55	64	1115	1
3854	f29r	8	5806	1620	54	49	1009	1
3855	f29r	8	5874	1620	25	41	606	1
3856	f29r	8	5920	1590	45	62	1137	1
3857	f29r	8	5952	1610	48	61	851	1
3858	f29r	8	6003	1606	42	52	794	1
3859	f29r	8	6084	1618	30	27	408	1
3860	f29r	8	6122	1613	30	32	463	1
3861	f29r	8	6163	1616	29	67	794	1
3862	f29r	8	6204	1613	43	24	463	1
3863	f29r	8	6257	1608	47	32	871	1
3864	f29r	8	6300	1601	46	48	714	1
3865	f29r	8	6359	1588	76	52	962	1
3866	f29r	8	6438	1593	49	43	776	1
3867	f29r	8	6501	1605	37	36	408	1
3868	f29r	8	6553	1595	22	37	463	1
3869	f29r	8	6586	1601	29	27	403	1
3870	f29r	8	6628	1598	26	30	329	1
3871	f29r	8	6665	1597	28	67	681	1
3872	f29r	8	6704	1584	50	38	933	1
3873	f29r	8	6766	1589	44	32	891	1
3874	f29r	8	6825	1582	26	38	550	1
3875	f29r	8	6873	1547	78	95	2048	1
3876	f29r	8	6947	1586	60	31	909	1
3877	f29r	8	7041	1586	28	29	479	1
3878	f29r	8	7074	1583	30	32	500	1
3879	f29r	8	7113	1576	41	36	761	1
3880	f29r	8	7164	1573	41	37	889	1
3881	f29r	8	7224	1580	32	62	702	1
3882	f29r	8	7258	1556	64	77	1060	2
3883	f29r	8	7341	1576	47	32	862	2
3884	f29r	8	7407	1576	30	31	493	1
3885	f29r	8	7448	1573	34	33	428	1
3886	f29r	8	7511	1575	31	27	484	1
3887	f29r	8	7554	1571	31	32	443	1
3888	f29r	8	7611	1616	26	12	192	1
3889	f29r	8	7648	1575	29	36	405	1
3890	f29r	8	7685	1570	48	54	760	1
3891	f29r	8	7751	1570	28	55	717	1
3892	f29r	8	7807	1578	7	44	170	2
3893	f29r	9	5019	1726	55	47	1148	1
3894	f29r	9	5081	1743	44	33	1057	2
3895	f29r	9	5125	1736	42	48	762	1
3896	f29r	9	5181	1727	68	54	1021	1
3897	f29r	9	5261	1709	103	95	2508	1
3898	f29r	9	5375	1724	59	80	952	1
3899	f29r	9	5441	1745	49	54	818	1
3900	f29r	9	5500	1738	29	36	452	1
3901	f29r	9	5533	1702	56	70	1132	1
3902	f29r	9	5601	1742	28	57	677	1
3903	f29r	9	5645	1738	43	46	715	1
3904	f29r	9	5701	1737	41	28	437	1
3905	f29r	9	5745	1732	35	29	415	1
3906	f29r	9	5785	1732	51	45	897	1
3907	f29r	9	5843	1726	39	38	587	1
3908	f29r	9	5899	1733	27	26	395	1
3909	f29r	9	5935	1725	35	39	517	1
3910	f29r	9	5984	1718	34	45	728	1
3911	f29r	9	6035	1734	36	29	402	1
3912	f29r	9	6066	1713	65	64	896	1
3913	f29r	9	6139	1730	41	29	445	1
3914	f29r	9	6192	1688	48	63	917	1
3915	f29r	9	6235	1718	54	48	897	1
3916	f29r	9	6298	1718	35	33	444	1
3917	f29r	9	6316	1718	94	63	1543	1
3918	f29r	9	6423	1713	30	31	386	1
3919	f29r	9	6462	1711	24	31	447	1
3920	f29r	9	6504	1707	36	38	604	1
3921	f29r	9	6553	1715	46	30	586	1
3922	f29r	9	6614	1718	28	41	458	1
3923	f29r	9	6653	1709	47	49	756	1
3924	f29r	9	6705	1710	51	50	686	1
3925	f29r	9	6764	1674	51	56	848	1
3926	f29r	9	6809	1702	32	35	391	1
3927	f29r	9	6857	1700	46	54	925	1
3928	f29r	9	6910	1672	56	81	1279	1
3929	f29r	9	6968	1683	41	56	861	1
3930	f29r	9	7023	1702	38	29	338	1
3931	f29r	9	7073	1694	28	35	543	1
3932	f29r	9	7086	1793	15	13	117	1
3933	f29r	9	7115	1699	39	28	530	1
3934	f29r	9	7163	1697	30	28	383	1
3935	f29r	9	7196	1662	53	60	949	1
3936	f29r	9	7256	1699	28	56	542	1
3937	f29r	9	7300	1692	45	47	619	1
3938	f29r	9	7357	1686	30	31	370	1
3939	f29r	9	7406	1665	82	48	931	1
3940	f29r	9	7500	1681	43	47	677	1
3941	f29r	9	7552	1672	43	52	461	1
3942	f29r	9	7612	1676	31	33	486	1
3943	f29r	9	7666	1681	29	53	667	1
3944	f29r	9	7685	1766	57	62	1055	1
3945	f29r	9	7701	1665	76	43	1012	1
3946	f29r	10	5003	1842	54	52	916	1
3947	f29r	10	5067	1859	32	49	620	1
3948	f29r	10	5103	1846	53	41	803	1
3949	f29r	10	5169	1844	38	49	714	1
3950	f29r	10	5227	1862	27	24	398	1
3951	f29r	10	5245	1842	62	70	886	2
3952	f29r	10	5316	1861	41	28	803	2
3953	f29r	10	5367	1861	45	48	777	1
3954	f29r	10	5431	1860	34	26	469	1
3955	f29r	10	5474	1858	29	28	359	1
3956	f29r	10	5511	1816	54	67	1078	1
3957	f29r	10	5521	1859	81	55	950	1
3958	f29r	10	5614	1855	49	53	844	1
3959	f29r	10	5672	1856	29	55	605	1
3960	f29r	10	5715	1852	44	27	575	1
3961	f29r	10	5774	1848	47	33	917	1
3962	f29r	10	5835	1840	29	43	639	1
3963	f29r	10	5885	1822	77	61	1084	1
3964	f29r	10	5973	1812	40	64	1031	1
3965	f29r	10	6026	1829	26	47	576	1
3966	f29r	10	6063	1845	39	26	494	1
3967	f29r	10	6114	1845	49	49	726	1
3968	f29r	10	6166	1828	47	61	619	1
3969	f29r	10	6234	1846	31	50	630	1
3970	f29r	10	6275	1836	52	48	844	1
3971	f29r	10	6343	1841	36	25	457	1
3972	f29r	10	6399	1841	39	26	519	1
3973	f29r	10	6457	1832	28	37	625	1
3974	f29r	10	6505	1826	38	38	679	1
3975	f29r	10	6557	1835	40	60	778	1
3976	f29r	10	6611	1827	34	33	480	1
3977	f29r	10	6653	1821	33	43	507	1
3978	f29r	10	6700	1823	23	43	514	1
3979	f29r	10	6745	1820	42	44	731	1
3980	f29r	10	6796	1830	30	30	469	1
3981	f29r	10	6836	1828	41	28	585	1
3982	f29r	10	6895	1825	46	32	883	1
3983	f29r	10	6948	1818	38	43	670	1
3984	f29r	10	7015	1777	36	77	1298	1
3985	f29r	10	7053	1867	18	19	128	1
3986	f29r	10	7068	1800	30	81	630	1
3987	f29r	10	7114	1793	73	57	1002	1
3988	f29r	10	7212	1818	49	30	898	2
3989	f29r	10	7276	1814	26	30	370	1
3990	f29r	10	7320	1819	43	48	591	1
3991	f29r	10	7375	1804	45	37	638	1
3992	f29r	10	7442	1808	35	32	428	1
3993	f29r	10	7475	1806	48	59	581	1
3994	f29r	10	7551	1807	39	31	369	1
3995	f29r	10	7596	1807	27	24	357	1
3996	f29r	10	7626	1802	58	54	922	1
3997	f29r	11	4948	1972	103	57	1190	1
3998	f29r	11	5060	1969	48	35	939	2
3999	f29r	11	5118	1977	31	29	449	1
4000	f29r	11	5156	1970	33	35	453	1
4001	f29r	11	5208	1979	35	32	407	1
4002	f29r	11	5233	1969	48	43	600	1
4003	f29r	11	5280	1977	52	51	761	1
4004	f29r	11	5346	1971	26	27	435	1
4005	f29r	11	5385	1978	48	25	591	1
4006	f29r	11	5441	1975	32	26	359	1
4007	f29r	11	5455	1972	68	54	795	1
4008	f29r	11	5532	1972	39	54	598	1
4009	f29r	11	5574	1967	13	22	157	1
4010	f29r	11	5600	1971	28	57	588	1
4011	f29r	11	5644	1968	42	28	551	1
4012	f29r	11	5703	1965	45	33	890	1
4013	f29r	11	5753	1959	32	41	617	1
4014	f29r	11	5804	1946	68	61	1074	1
4015	f29r	11	5887	1938	44	67	1153	1
4016	f29r	11	5943	1943	42	61	840	1
4017	f29r	11	5993	1963	42	40	654	1
4018	f29r	11	6046	1957	34	32	374	1
4019	f29r	11	6085	1920	67	66	1223	1
4020	f29r	11	6137	1946	56	56	1087	1
4021	f29r	11	6204	1961	49	24	506	1
4022	f29r	11	6268	1958	45	25	533	1
4023	f29r	11	6324	1945	31	38	642	1
4024	f29r	11	6387	1954	32	29	506	1
4025	f29r	11	6428	1928	75	51	1011	1
4026	f29r	11	6509	1947	63	50	969	1
4027	f29r	11	6586	1950	51	48	709	1
4028	f29r	11	6646	1947	42	58	838	1
4029	f29r	11	6706	1942	37	31	741	1
4030	f29r	11	6715	1948	77	47	743	1
4031	f29r	11	6808	1942	46	50	737	1
4032	f29r	11	6883	1936	28	27	482	1
4033	f29r	11	6925	1930	33	37	483	1
4034	f29r	11	6969	1933	45	72	937	1
4035	f29r	11	7036	1927	28	39	545	1
4036	f29r	11	7082	1927	28	30	498	1
4037	f29r	11	7123	1928	36	27	514	1
4038	f29r	11	7170	1893	47	61	930	1
4039	f29r	11	7216	1921	36	38	445	1
4040	f29r	11	7267	1916	27	40	577	1
4041	f29r	11	7314	1925	49	49	721	1
4042	f29r	11	7381	1920	26	28	388	1
4043	f29r	11	7408	1998	60	62	863	1
4044	f29r	11	7418	1918	29	33	370	1
4045	f29r	11	7453	1915	47	66	1039	2
4046	f29r	11	7505	1923	30	37	486	1
4047	f29r	11	7560	1916	28	29	430	1
4048	f29r	11	7604	1914	32	41	491	2
4049	f29r	11	7655	1917	42	29	487	1
4050	f29r	11	7706	1915	37	34	420	1
4051	f29r	11	7759	1907	29	43	781	1
4052	f29r	12	5024	2042	37	65	1251	1
4053	f29r	12	5058	2060	54	89	951	1
4054	f29r	12	5118	2061	71	53	1041	1
4055	f29r	12	5215	2088	30	28	465	1
4056	f29r	12	5255	2086	28	31	422	1
4057	f29r	12	5285	2078	37	41	717	1
4058	f29r	12	5333	2083	50	48	889	1
4059	f29r	12	5389	2053	59	62	1110	1
4060	f29r	12	5453	2089	49	29	470	1
4061	f29r	12	5500	2086	37	31	449	1
4062	f29r	12	5552	2087	34	32	430	1
4063	f29r	12	5591	2082	52	46	827	1
4064	f29r	12	5667	2087	29	52	631	1
4065	f29r	12	5708	2082	35	32	475	1
4066	f29r	12	5752	2080	44	32	972	1
4067	f29r	12	5828	2077	30	23	387	1
4068	f29r	12	5867	2075	30	28	338	1
4069	f29r	12	5905	2068	42	34	674	1
4070	f29r	12	5968	2064	31	36	578	1
4071	f29r	12	6012	2067	28	34	341	1
4072	f29r	12	6045	2061	33	43	500	1
4073	f29r	12	6080	2056	37	52	675	1
4074	f29r	12	6139	2067	26	32	466	1
4075	f29r	12	6175	2044	72	52	898	1
4076	f29r	12	6256	2064	46	53	703	1
4077	f29r	12	6325	2030	47	62	811	1
4078	f29r	12	6370	2068	41	67	837	1
4079	f29r	12	6435	2064	28	22	434	1
4080	f29r	12	6473	2064	25	34	338	1
4081	f29r	12	6512	2058	44	46	663	1
4082	f29r	12	6581	2052	27	27	390	1
4083	f29r	12	6631	2039	25	40	493	1
4084	f29r	12	6675	2055	28	21	323	1
4085	f29r	12	6715	2052	33	28	375	1
4086	f29r	12	6760	2044	24	39	528	1
4087	f29r	12	6805	2050	46	43	594	1
4088	f29r	12	6851	2044	52	49	581	1
4089	f29r	12	6919	2042	37	24	432	1
4090	f29r	12	6978	2036	26	38	527	1
4091	f29r	12	7023	2044	39	53	532	2
4092	f29r	12	7074	2043	32	39	370	1
4093	f29r	12	7120	2033	42	39	843	1
4094	f29r	12	7175	2034	48	48	785	1
4095	f29r	12	7247	2036	35	31	331	1
4096	f29r	12	7272	2028	44	43	590	1
4097	f29r	12	7332	2037	29	26	469	1
4098	f29r	12	7369	2033	31	28	330	1
4099	f29r	12	7460	2034	43	27	725	2
4100	f29r	12	7515	2032	45	54	710	1
4101	f29r	12	7568	2032	36	46	558	1
4102	f29r	12	7618	2029	25	22	331	1
4103	f29r	12	7621	2111	78	48	979	1
4104	f29r	12	7642	2025	53	51	749	1
4105	f29r	12	7705	2023	33	30	430	1
4106	f29r	12	7750	2022	31	28	641	1
4107	f29r	13	5012	2192	45	37	475	1
4108	f29r	13	5069	2197	46	55	877	1
4109	f29r	13	5129	2192	29	41	594	1
4110	f29r	13	5143	2201	67	56	854	1
4111	f29r	13	5224	2202	32	23	337	1
4112	f29r	13	5271	2201	43	26	563	1
4113	f29r	13	5334	2192	26	37	522	1
4114	f29r	13	5386	2197	48	49	807	1
4115	f29r	13	5440	2196	38	30	425	1
4116	f29r	13	5480	2187	41	47	644	1
4117	f29r	13	5540	2191	54	45	838	1
4118	f29r	13	5594	2160	52	59	874	1
4119	f29r	13	5650	2194	83	53	839	1
4120	f29r	13	5653	2194	46	27	366	1
4121	f29r	13	5744	2191	35	31	430	1
4122	f29r	13	5786	2188	37	37	544	1
4123	f29r	13	5851	2188	30	25	466	1
4124	f29r	13	5893	2182	36	33	406	1
4125	f29r	13	5940	2188	39	22	406	1
4126	f29r	13	5971	2177	45	52	558	1
4127	f29r	13	6042	2187	40	23	345	1
4128	f29r	13	6087	2178	50	47	765	1
4129	f29r	13	6150	2186	43	23	555	1
4130	f29r	13	6206	2184	48	27	437	1
4131	f29r	13	6259	2170	57	35	737	1
