id	status	record_type	holder_raw	city	shelfmark_code	date_range	cleartext_lang	plaintext_lang	number_of_pages	source_page	ours_hit	bourdeau_hit	aymeloglu_hit	held_by
1369	Non-decrypted	Cipher	Vienna ,Österreichisches Staatsarchiv, Haus-, Hof- und Staatsarchiv, Staatskanzlei Interiora, Chiffrenschlüssel, Kt. 14. Fasc. 20. f 100.	Vienna	ÖStA_HHStA_Stk_Int_Chiffrenschlüssel_fasc_20_kt14_100	1600 - 1799			1	13				none
1325	Non-decrypted	Cipher	Vienna ,Österreichisches Staatsarchiv, Haus-, Hof- und Staatsarchiv, Staatskanzlei Interiora, Chiffrenschlüssel, Kt. 14. Fasc. 20. f 3-4.	Vienna	ÖStA_HHStA_Stk_Int_Chiffrenschlüssel_fasc_20_kt14_3-4	1600 - 1799			4	13			CATALOGUE.md	aymeloglu:CATALOGUE.md
1182	Non-decrypted	Cipher	Madrid ,National Library of Spain, MSS/20213/27	Madrid	NLS_MSS_20213_27	1522 -	Spanish		3	13		nino1522[not read]		bourdeau:nino1522
1172	Non-decrypted	Cipher	Madrid ,National Library of Spain, MSS/20211/123	Madrid	NLS_MSS_20211_123	1478 -	Spanish		2	13	queue			ours:queue
1076	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 192.	The Hague	KHA_A31_PWV_inr192_L.A._d&lsquot;Affry_to_A.L._Rouillé_1757-01-07	1757 -		French	2	13		affry1757[read in part]		bourdeau:affry1757
1074	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 192.	The Hague	KHA_A31_PWV_inr192_L.A._d&lsquot;Affry_to_A.L._Rouille_1758-01-17	1758 -		French	3	13		affry1757[read in part]		bourdeau:affry1757
1073	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 192.	The Hague	KHA_A31_PWV_inr192_L.A._d&lsquot;Affry_to_A.L._Rouille_1757-01-25	1757 -		French	2	13		affry1757[read in part]		bourdeau:affry1757
1072	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 192.	The Hague	KHA_A31_PWV_inr192_L.A._d&lsquot;Affry_to_A.L._Rouillé_1757-01-06	1757 -		French	2	13		affry1757[read in part]		bourdeau:affry1757
1071	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 192.	The Hague	KHA_A31_PWV_inr192_L.A._d&lsquot;Affry_to_E.F._de_Choiseul_1757-08-07	1757 -		French	3	13		affry1757[read in part]		bourdeau:affry1757
1070	Non-decrypted	Cipher	T ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 192.	T	KHA_A31_PWV_inr192_L.A._d&lsquot;Affry_to_A.L._Rouillé_1757-07-22	1757 -	French	French	2	13		affry1757[read in part]		bourdeau:affry1757
1068	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 192.	The Hague	KHA_A31_PWV_inr192_L.A._d&lsquot;Affry_to_A.L._Rouille_1757-04-26(no172)	1757 -		French	1	13		affry1757[read in part]		bourdeau:affry1757
1067	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 192.	The Hague	KHA_A31_PWV_inr192_L.A._d&lsquot;Affry_to_A.L._Rouille_1757-04-01	1757 -	French	French	6	14		affry1757[read in part]		bourdeau:affry1757
1065	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 192.	The Hague	KHA_A31_PWV_inr192_L.A._d&lsquot;Affry_to_A.L._Rouille_1757-02-03	1757 -	French	French	9	14		affry1757[read in part]		bourdeau:affry1757
1064	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 192.	The Hague	KHA_A31_PWV_inr192_L.A._d&lsquot;Affry_to_A.L._Rouillé_1757-02-01	1757 -	French	French	5	14		affry1757[read in part]		bourdeau:affry1757
1061	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 196.	The Hague	KHA_A31_PWV_inr196_W.B._von_der_ Hellen_to_Frederick the Great_1763-05-13	1763 -	French	French	4	14		affry1757[read in part];hellen1752[not read]		bourdeau:affry1757
1060	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 196.	The Hague	KHA_A31_PWV_inr196_W.B._von_der_ Hellen_to_Frederick the Great_1763-05-06	1763 -	French	French	2	14		affry1757[read in part];hellen1752[not read]		bourdeau:affry1757
1054	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 192.	The Hague	KHA_A31_PWV_inr192_L.A._d&lsquot;Affry_to_F.A.d&lsquot;Usson de Bonnac_1757-07-19	1757 -		French	2	14		affry1757[read in part]		bourdeau:affry1757
1049	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 196.	The Hague	KHA_A31_PWV_inr_196_W.B._von_der_ Hellen_to_Frederick the Great_1756-09-07	1756 -	French		3	14		hellen1752[not read]		bourdeau:hellen1752
1048	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 196.	The Hague	KHA_A31_PWV_inr196_W.B._von_der_ Hellen_to_Frederick the Great_1763-05-20	1763 -	French		2	14		hellen1752[not read]		bourdeau:hellen1752
1047	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 196.	The Hague	KHA_A31_PWV_inr196_W.B._von_der_ Hellen_to_Frederick the Great_1763-04-29	1763 -			1	14		hellen1752[not read]		bourdeau:hellen1752
1046	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief,Prins Willem V, inv.nr. 196.	The Hague	KHA_A31_PWV_inr196_W.B._von_der_ Hellen_to_Frederick the Great_1763-04-15	1763 -	French	French	2	14		hellen1752[not read]		bourdeau:hellen1752
1045	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 196.	The Hague	KHA_A31_PWV_inr196_W.B._von_der_ Hellen_to_Frederick the Great_1763-07-05	1763 -	French		1	14		hellen1752[not read]		bourdeau:hellen1752
1044	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 201.	The Hague	KHA_A31_PWV_inr201_J.H._Kauderbach_to_Friedrich August II_1755-09-29	1755 -	French	French	3	14		kauderbach1754[read]		bourdeau:kauderbach1754
1043	Non-decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 201.	The Hague	KHA_A31_PWV_inr201_J.H._Kauderbach_to_Friedrich August II_1756_05_25	1756 -	French	French	5	14		kauderbach1754[read]		bourdeau:kauderbach1754
1040	Non-decrypted	Cipher	The Hague ,Nationaal Archief	The Hague	NA_1.01.02_SG_inr7408_by_J.I.__de_Swart_1787-11-29	1787 -	Dutch	Dutch	23	14		deswart1782[read];rechteren1785[already solved]		bourdeau:deswart1782
1039	Non-decrypted	Cipher	The Hague ,Nationaal Archief, Staten-Generaal, inv.nr. 7407.	The Hague	NA_1.01.02_SG_inr7407_by_C.A._graaf_van_Rechteren_1785-10-04	1785 -	Dutch	Dutch	5	14		rechteren1785[already solved]		bourdeau:rechteren1785
1036	Non-decrypted	Cipher	The Hague ,Nationaal Archief, Pieter van Bleiswijk, inv.nr. 610.	The Hague	NA_3.01.25_P._van_Bleiswijk_inr610_by_J.I._de_Swart_1782-03-08	1782 -	Dutch	Dutch or French	9	14		deswart1782[read]		bourdeau:deswart1782
1027	Non-decrypted	Cipher	The Hague ,Nationaal Archief, Laurens Pieter van de Spiegel, inv.nr. 190.	The Hague	NA_3.01.26_inr190_A.W._van_Reede_to_L.P._vande_Spiegel_1788-03-04	1788 -	French	French	1	14		vanreede1787[read in part];vanreede1792[read]		bourdeau:vanreede1787
1026	Non-decrypted	Cipher	The Hague ,Nationaal Archief, Laurens Pieter van de Spiegel, inv.nr. 190.	The Hague	NA_3.01.26__inr190_A.W._van_Reede_to_L.P._vande_Spiegel_1787-12-29	1787 -	French	French	2	14		vanreede1787[read in part];vanreede1792[read]		bourdeau:vanreede1787
1005	Non-decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Carpio_to_Fuenmayor_1677Nov20	1677 -	spanish	Spanish	3	14		carpio1677[read]		bourdeau:carpio1677
1004	Non-decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Carpio_to_Fuenmayor_1677Nov13	1677 -	spanish	Spanish	3	14		carpio1677[read]		bourdeau:carpio1677
998	Non-decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Doria_to_Fuenmayor_1678Mar22	1678 -	spanish	Spanish	2	14		balbases1677[read]		bourdeau:balbases1677
997	Non-decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Doria_to_Fuenmayor_1678Mar08	1678 -	spanish	Spanish	2	14		balbases1677[read]		bourdeau:balbases1677
996	Non-decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Doria_to_Fuenmayor_1678Mar01	1678 -	spanish	Spanish	3	14		balbases1677[read]		bourdeau:balbases1677
992	Non-decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Doria_to_Fuenmayor_1677Sep14	1677 -	spanish	Spanish	3	14		balbases1677[read]		bourdeau:balbases1677
984	Non-decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Ronquillo_to_Fuenmayor_1678Feb26	1678 -	spanish	Spanish	5	14		ronquillo1676[read in part]		bourdeau:ronquillo1676
982	Non-decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Ronquillo_to_Fuenmayor_1678Mar19	1678 -	spanish	Spanish	4	14		ronquillo1676[read in part]		bourdeau:ronquillo1676
957	Non-decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 1236	Brussels	ARA_Brus_SEG_inr.1236ff327-328VanSwietentoCobenzl_1759Jun14	1759 -	French		4	14		swieten1757[read]		bourdeau:swieten1757
956	Non-decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 1236	Brussels	ARA_BRUS_SEG_inr1236ff344-345VanSwieten to Cobenzl1759Feb4	1759 -	French		3	14		swieten1757[read]		bourdeau:swieten1757
955	Non-decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre,inv.nr. 1236	Brussels	ARA_Brus_SEG_inr.1236f141vSwietentoCobenzl_withoutdate	1757 - 1759	French	French	1	14		swieten1757[read]		bourdeau:swieten1757
931	Non-decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0251)	1645 - 1645	English		1	14	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part]	CATALOGUE.md	ours:queue
930	Non-decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0249)	1558 - 1603			1	14	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part]		ours:queue
927	Non-decrypted	Cipher	Kew ,The National Archives	Kew	TNA_SP106/10_UND_(0241-0243)	-			3	14	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part]		ours:queue
922	Non-decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. C. Fasc. 39. 346-347.	Budapest	NAH_G15_CAPS_C_FASC_39_346	1704 - 1708		French	2	14		rakoczi1704[read];rakoczi1707[read in part]		bourdeau:rakoczi1704
902	Non-decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. C. Fasc. 39. 277-279.	Budapest	NAH_G15_CAPS_C_FASC_39_277	1707 -	French		2	14		rakoczi1704[read];rakoczi1707[read in part]		bourdeau:rakoczi1704
823	Non-decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. C. Fasc. 33. 140-143.	Budapest	NAH_G15_CAPS_C_FASC_33_140	1706 -	Hungarian		4	14		papai1706[read in part]		bourdeau:papai1706
784	Non-decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. D. Fasc. 80. 110-111.	Budapest	NAH_G15_CAPS_D_FASC_80_110	1707 - 1707	Hungarian		2	14		papai1706[read in part]		bourdeau:papai1706
765	Non-decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. E. Fasc. 80. 2-11.	Budapest	NAH_G15_CAPS_E_FASC_80_2	1707 -	Hungarian		10	14		papai1706[read in part]		bourdeau:papai1706
757	Non-decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. E. Fasc. 109. 85-90.	Budapest	NAH_G15_CAPS_E_FASC_109_85	1708 -	Hungarian	Hungarian	6	14		papai1706[read in part]		bourdeau:papai1706
741	Non-decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. H. Fasc. 226. 89-96.	Budapest	NAH_G15_CAPS_H_FASC_226_89	1710 -	Hungarian		8	14		papai1706[read in part]		bourdeau:papai1706
740	Non-decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. H. Fasc. 226. 85-88.	Budapest	NAH_G15_CAPS_H_FASC_226_85	1710 - 1710	Hungarian		4	14		papai1706[read in part]		bourdeau:papai1706
731	Non-decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. H. Fasc. 226. 31-33.	Budapest	NAH_G15_CAPS_H_FASC_226_31	1710 -	Hungarian		3	14		papai1706[read in part]		bourdeau:papai1706
720	Non-decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0188-0189)	1558 - 1714	English		2	14	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part]		ours:queue
701	Non-decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0175-0177)	-			3	14	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part]		ours:queue
688	Non-decrypted	Cipher	Vienna ,Österreichisches Staatsarchiv, Haus-, Hof- und Staatsarchiv, Ung. Akt. Spec. Verschwörerakten VII. Varia, Fasc. 327. Konv. D. Chiffres 1664-1668. fol. 30-31.	Vienna	ÖStA_HHStA_UNG_FASC_327_KONV_D_30	1664 - 1668			3	14		r688[not a cipher];wesselenyi1664[read]		bourdeau:r688
684	Non-decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0170-0171)	-			2	14	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part];wesselenyi1664[read]		ours:queue
674	Non-decrypted	Cipher	Budapest ,National Archives of Hungary, E199 8. pallium 1. 01.	Budapest	NAH_E199_8_1_01	1664 - 1670	Latin		1	14		wesselenyi1664[read]		bourdeau:wesselenyi1664
667	Non-decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0164-0166)	-			3	14	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part];wesselenyi1664[read]		ours:queue
661	Non-decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0141-0143)	-	Italian and English	unknown	3	14	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part]		ours:queue
656	Non-decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0067)	1603 - 1625	English		1	14	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part]		ours:queue
595	Non-decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 7.	Kew	TNA_SP106/7_Anne_(0020)	1758 - 1758	English		1	14	whitworth-1707	eichel1758[not a cipher];sp106r597[read]	CATALOGUE.md	ours:whitworth-1707
496	Non-decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. D. Fasc. 80. fol. 38.	Budapest	NAH_G15_CAPS_D_FASC_80_38	1707 - 1707	Hungarian		1	15		henter1707[already solved];papai1706[read in part]		bourdeau:henter1707
478	Non-decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. D. Fasc. 81. 5.	Budapest	NAH_G15_CAPS_D_FASC_81_5	1706 -	Hungarian		2	15		bay1706[read]		bourdeau:bay1706
413	Non-decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 5.	Kew	TNA_SP106/5_CharlesI_(0020-0021)	1628 - 1628	English and Latin	probably English too, but strictly speaking unknown	2	15	queue	boswell1628[already solved]	CATALOGUE.md;TARGETS.md	ours:queue
361	Non-decrypted	Cipher	Valladolid ,Archivo General de Simancas, España	Valladolid	Catherine of Aragon	1509 -	Spanish		3	15				none
318	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-22	-			2	15	pallotto-1628;queue	pallotto1629[already solved]	catalogue/decode-ranked.md	ours:pallotto-1628
315	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960	1629 - 1629	Italian		262	15	pallotto-1628;queue	pallotto1629[already solved]	catalogue/decode-ranked.md	ours:pallotto-1628
313	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-28	1629 -	Italian		2	15	pallotto-1628;queue	pallotto1629[already solved]	catalogue/decode-ranked.md	ours:pallotto-1628
312	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-27	1629 - 1629	Italian		4	15	pallotto-1628;queue	pallotto1629[already solved]	catalogue/decode-ranked.md	ours:pallotto-1628
311	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-26	1629 -	Italian		4	15	pallotto-1628;queue	pallotto1629[already solved]	catalogue/decode-ranked.md	ours:pallotto-1628
310	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-25	1629 -			4	15	pallotto-1628;queue	pallotto1629[already solved]	catalogue/decode-ranked.md	ours:pallotto-1628
309	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-24	1629 -	Italian		2	15	pallotto-1628;queue	pallotto1629[already solved]	catalogue/decode-ranked.md	ours:pallotto-1628
308	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-23	1629 -	Italian		1	15	pallotto-1628;queue	pallotto1629[already solved]	catalogue/decode-ranked.md	ours:pallotto-1628
307	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-22	1629 - 1629	Italian		3	15	pallotto-1628;queue	pallotto1629[already solved]	catalogue/decode-ranked.md	ours:pallotto-1628
306	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-21	1629 - 1629			4	15	pallotto-1628;queue	pallotto1629[already solved]	catalogue/decode-ranked.md	ours:pallotto-1628
305	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-20	1629 - 1629	Italian		3	15	pallotto-1628;queue	pallotto1629[already solved]	catalogue/decode-ranked.md	ours:pallotto-1628
304	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-19	1629 -	Italian		3	15	pallotto-1628;queue	pallotto1629[already solved]	catalogue/decode-ranked.md	ours:pallotto-1628
303	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-18	1629 - 1629	Italian		2	15	pallotto-1628;queue	pallotto1629[already solved]	catalogue/decode-ranked.md	ours:pallotto-1628
302	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-17	1629 -	Italian		2	15	pallotto-1628;queue	pallotto1629[already solved]	catalogue/decode-ranked.md	ours:pallotto-1628
301	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-16	1629 -	Italian		2	15	pallotto-1628;queue	pallotto1629[already solved]	catalogue/decode-ranked.md	ours:pallotto-1628
300	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-15	1629 -			2	15	pallotto-1628;queue	pallotto1629[already solved]	catalogue/decode-ranked.md	ours:pallotto-1628
299	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-14	1629 - 1629			1	15	pallotto-1628;queue	pallotto1629[already solved]	catalogue/decode-ranked.md	ours:pallotto-1628
298	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-12	1629 -	Italian		3	15	pallotto-1628;queue	pallotto1629[already solved]	catalogue/decode-ranked.md	ours:pallotto-1628
297	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-13	1629 -			4	15	pallotto-1628;queue	pallotto1629[already solved]	catalogue/decode-ranked.md	ours:pallotto-1628
296	Non-decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6960	Vatican City	BAV_Barb.lat_6960-11	1629 -	Italian		3	15	pallotto-1628;queue	pallotto1629[already solved]	catalogue/decode-ranked.md	ours:pallotto-1628
