page	line	pos	code	uncertain	value	grade
f29r	32	14	rho	0	l	H
f29r	32	15	n	0	q	H
f29r	32	16	v	0	u	H
f29r	32	17	7	0	e	H
f29r	32	18	l	0	t	H
f29r	32	19	db	0	e	H
f29r	32	20	S	0	m	H
f29r	32	21	T	0	p	H
f29r	32	22	lam	0	s	H
f29r	32	23	box	0	c	H
f29r	32	24	psi	0	e	H
f29r	32	25	n	0	q	H
f29r	32	26	v	0	u	H
f29r	32	27	X	0	i	H
f29r	32	28	o	0	a	H
f29r	32	29	R	0	u	H
f29r	32	30	arr	0	r	H
f29r	32	31	z	0	o	H
f29r	32	32	I	0	i	H
f29r	32	33	l	0	t	H
f29r	32	34	db	0	e	H
f29r	32	35	lam	0	s	H
f29r	32	36	l	0	t	H
f29r	32	37	q	1	d	M
f29r	32	38	L	1	[con]	M
f29r	32	39	v	0	u	H
f29r	32	40	db	0	e	H
f29r	32	41	f	0	n	H
f29r	32	42	R	0	u	H
f29r	32	43	psi	0	e	H
f29r	32	44	f	0	n	H
f29r	32	45	l	0	t	H
f29r	32	46	arr	0	r	H
f29r	32	47	db	0	e	H
f29r	32	48	psi	0	e	H
f29r	32	49	v	0	u	H
f29r	32	50	rho	0	l	H
f29r	32	51	six	0	x	C
f29r	32	52	n	0	q	H
f29r	32	53	v	0	u	H
f29r	32	54	db	0	e	H
f29r	32	55	psi	0	e	H
f29r	32	56	lam	0	s	H
f29r	32	57	l	0	t	H
f29r	32	58	ankh	1	a	M
f29r	32	59	q	1	d	M
f29r	33	1	f	0	n	H
f29r	33	2	l	0	t	H
f29r	33	3	db	0	e	H
f29r	33	4	f	0	n	H
f29r	33	5	lam	0	s	H
f29r	33	6	o	0	a	H
f29r	33	7	rho	0	l	H
f29r	33	8	I	0	i	H
f29r	33	9	th	0	b	H
f29r	33	10	psi	0	e	H
f29r	33	11	arr	0	r	H
f29r	33	12	l	0	t	H
f29r	33	13	db	0	e	H
f29r	33	14	7	0	e	H
f29r	33	15	l	0	t	H
f29r	33	16	o	0	a	H
f29r	33	17	v	0	u	H
f29r	33	18	z	0	o	H
f29r	33	19	I	0	i	H
f29r	33	20	arr	0	r	H
f29r	33	21	l	0	t	H
f29r	33	22	sq	0	o	H
f29r	33	23	v	0	u	H
f29r	33	24	lam	0	s	H
f29r	33	25	I	0	i	H
f29r	33	26	z	0	o	H
f29r	33	27	v	0	u	H
f29r	33	28	arr	0	r	H
f29r	33	29	lam	0	s	H
f29r	33	30	rho	0	l	H
f29r	33	31	I	0	i	H
f29r	33	32	f	0	n	H
f29r	33	33	l	0	t	H
f29r	33	34	db	0	e	H
f29r	33	35	f	0	n	H
f29r	33	36	l	0	t	H
f29r	33	37	X	0	i	H
f29r	33	38	z	0	o	H
f29r	33	39	f	0	n	H
f29r	33	40	th	0	b	H
f29r	33	41	z	0	o	H
f29r	33	42	A	0	n	C
f29r	33	43	psi	0	e	H
f29r	33	44	db	0	e	H
f29r	33	45	l	0	t	H
f29r	33	46	Del	0	f	H
f29r	33	47	psi	0	e	H
f29r	33	48	arr	0	r	H
f29r	33	49	S	0	m	H
f29r	33	50	db	0	e	H
f29r	33	51	L	1	[con]	M
f29r	33	52	S	0	m	H
f29r	33	53	db	0	e	H
f29r	33	54	q	0	d	H
f29r	33	55	q	1	d	M
f29r	34	1	X	0	i	H
f29r	34	2	box	0	c	H
f29r	34	3	l	0	t	H
f29r	34	4	lam	0	s	H
f29r	34	5	ankh	1	a	M
f29r	34	6	lam	0	s	H
f29r	34	7	o	0	a	H
f29r	34	8	I	0	i	H
f29r	34	9	f	0	n	H
f29r	34	10	box	0	c	H
f29r	34	11	l	0	t	H
f29r	34	12	psi	0	e	H
f29r	34	13	l	0	t	H
f29r	34	14	db	0	e	H
f29r	34	15	box	0	c	H
f29r	34	16	arr	0	r	H
f29r	34	17	z	0	o	H
f29r	34	18	I	0	i	H
f29r	34	19	arr	0	r	H
f29r	34	20	db	0	e	H
f29r	34	21	n	0	q	H
f29r	34	22	v	0	u	H
f29r	34	23	7	0	e	H
f29r	34	24	l	0	t	H
f29r	34	25	z	0	o	H
f29r	34	26	v	0	u	H
f29r	34	27	lam	0	s	H
f29r	34	28	I	0	i	H
f29r	34	29	H	0	s	H
f29r	34	30	v	0	u	H
f29r	34	31	arr	0	r	H
f29r	34	32	lam	0	s	H
f29r	34	33	I	0	i	H
f29r	34	34	rho	0	l	H
f29r	34	35	o	0	a	H
f29r	34	36	v	0	u	H
f29r	34	37	arr	0	r	H
f29r	34	38	ankh	1	a	M
f29r	34	39	T	0	p	H
f29r	34	40	o	0	a	H
f29r	34	41	arr	0	r	H
f29r	34	42	lam	1	s	M
f29r	34	43	o	0	a	H
f29r	34	44	dbar	0	g	H
f29r	34	45	arr	0	r	H
f29r	34	46	ankh	1	a	M
f29r	34	47	f	0	n	H
f29r	34	48	l	0	t	H
f29r	34	49	T	0	p	H
f29r	34	50	arr	0	r	H
f29r	34	51	v	0	u	H
f29r	34	52	q	0	d	H
f29r	34	53	db	0	e	H
f29r	34	54	f	0	n	H
f29r	34	55	box	0	c	H
f29r	34	56	arr	1	r	M
f29r	35	1	7	0	e	H
f29r	35	2	l	0	t	H
f29r	35	3	th	0	b	H
f29r	35	4	z	0	o	H
f29r	35	5	f	0	n	H
f29r	35	6	psi	0	e	H
f29r	35	7	f	0	n	H
f29r	35	8	l	0	t	H
f29r	35	9	db	0	e	H
f29r	35	10	f	0	n	H
f29r	35	11	q	0	d	H
f29r	35	12	psi	0	e	H
f29r	35	13	S	0	m	H
f29r	35	14	db	0	e	H
f29r	35	15	f	0	n	H
f29r	35	16	l	0	t	H
f29r	35	17	q	0	d	H
f29r	35	18	psi	0	e	H
f29r	35	19	lam	0	s	H
f29r	35	20	db	0	e	H
f29r	35	21	th	0	b	H
f29r	35	22	I	0	i	H
f29r	35	23	psi	0	e	H
f29r	35	24	f	0	n	H
f29r	35	25	7	0	e	H
f29r	35	26	f	0	n	H
f29r	35	27	l	0	t	H
f29r	35	28	psi	0	e	H
f29r	35	29	f	0	n	H
f29r	35	30	q	0	d	H
f29r	35	31	arr	0	r	H
f29r	35	32	db	0	e	H
f29r	35	33	o	0	a	H
f29r	35	34	v	0	u	H
f29r	35	35	7	0	e	H
f29r	35	36	box	0	c	H
f29r	35	37	X	0	i	H
f29r	35	38	box	0	c	H
f29r	35	39	psi	0	e	H
f29r	35	40	six	0	x	C
f29r	35	41	db	0	e	H
f29r	35	42	lam	0	s	H
f29r	35	43	o	0	a	H
f29r	35	44	lam	0	s	H
f29r	35	45	th	0	b	H
f29r	35	46	I	0	i	H
f29r	35	47	f	0	n	H
f29r	35	48	box	0	c	H
f29r	35	49	l	1	t	M
f29r	35	50	7	0	e	H
f29r	35	51	l	0	t	H
f29r	35	52	diamond	0	e	H
f29r	36	1	l	0	t	H
f29r	36	2	lam	0	s	H
f29r	36	3	m	0	-	H
f29r	36	4	psi	0	e	H
f29r	36	5	l	0	t	H
f29r	36	6	yogh	0	[Véniciens]	C
f29r	36	7	n	0	q	H
f29r	36	8	v	0	u	H
f29r	36	9	db	0	e	H
f29r	36	10	psi	0	e	H
f29r	36	11	f	0	n	H
f29r	36	12	o	1	a	M
f29r	36	13	arr	0	r	H
f29r	36	14	I	0	i	H
f29r	36	15	psi	0	e	H
f29r	36	16	Del	0	f	H
f29r	36	17	l	0	t	H
f29r	36	18	psi	0	e	H
f29r	36	19	S	0	m	H
f29r	36	20	T	0	p	H
f29r	36	21	lam	0	s	H
f29r	36	22	rho	0	l	H
f29r	36	23	z	0	o	H
f29r	36	24	f	0	n	H
f29r	36	25	arr	0	r	H
f29r	36	26	db	0	e	H
f29r	36	27	f	0	n	H
f29r	36	28	q	0	d	H
f29r	36	29	psi	0	e	H
f29r	36	30	arr	0	r	H
f29r	36	31	sq	0	o	H
f29r	36	32	I	0	i	H
f29r	36	33	l	0	t	H
f29r	36	34	cross4	0	<cross4>	U
f29r	36	35	U	0	[l'empereur]	H
f29r	36	36	lam	0	s	H
f29r	36	37	X	0	i	H
f29r	36	38	l	0	t	H
f29r	36	39	arr	0	r	H
f29r	36	40	psi	0	e	H
f29r	36	41	lam	0	s	H
f29r	36	42	th	0	b	H
f29r	36	43	th	0	b	H
f29r	36	44	lam	0	s	H
f29r	36	45	psi	0	e	H
f29r	36	46	l	0	t	H
f29r	36	47	rho	0	l	H
f29r	36	48	X	0	i	H
f29r	36	49	lam	0	s	H
f29r	36	50	psi	1	e	M
f29v	01	1	n	0	q	H
f29v	01	2	v	0	u	H
f29v	01	3	X	0	i	H
f29v	01	4	rho	0	l	H
f29v	01	5	o	0	a	H
f29v	01	6	R	0	u	H
f29v	01	7	arr	0	r	H
f29v	01	8	z	0	o	H
f29v	01	9	I	0	i	H
f29v	01	10	l	0	t	H
f29v	01	11	q	0	d	H
f29v	01	12	psi	0	e	H
f29v	01	13	dbar	0	g	H
f29v	01	14	arr	0	r	H
f29v	01	15	o	0	a	H
f29v	01	16	box	0	c	H
f29v	01	17	psi	0	e	H
f29v	01	18	q	0	d	H
f29v	01	19	psi	0	e	H
f29v	01	20	R	0	u	H
f29v	01	21	psi	0	e	H
f29v	01	22	f	0	n	H
f29v	01	23	X	0	i	H
f29v	01	24	arr	0	r	H
f29v	01	25	7	0	e	H
f29v	01	26	l	0	t	H
f29v	01	27	q	0	d	H
f29v	01	28	psi	0	e	H
f29v	01	29	f	0	n	H
f29v	01	30	l	0	t	H
f29v	01	31	db	0	e	H
f29v	01	32	f	0	n	H
f29v	01	33	q	0	d	H
f29v	01	34	arr	0	r	H
f29v	01	35	psi	0	e	H
f29v	01	36	o	0	a	H
f29v	01	37	Del	0	f	H
f29v	01	38	ankh	1	a	M
f29v	01	39	I	0	i	H
f29v	01	40	arr	0	r	H
f29v	01	41	psi	0	e	H
f29v	01	42	l	0	t	H
f29v	01	43	z	0	o	H
f29v	01	44	v	0	u	H
f29v	01	45	ankh	1	a	M
f29v	01	46	box	0	c	H
f29v	01	47	db	0	e	H
f29v	01	48	n	0	q	H
f29v	01	49	v	0	u	H
f29v	01	50	psi	0	e	H
f29v	01	51	l	1	t	M
f29v	01	52	z	0	o	H
f29v	01	53	f	0	n	H
f29v	01	54	z	0	o	H
f29v	02	1	I	1	i	M
f29v	02	2	v	0	u	H
f29v	02	3	rho	0	l	H
f29v	02	4	v	0	u	H
f29v	02	5	q	0	d	H
f29v	02	6	arr	0	r	H
f29v	02	7	z	0	o	H
f29v	02	8	X	0	i	H
f29v	02	9	l	0	t	H
f29v	02	10	X	0	i	H
f29v	02	11	o	0	a	H
f29v	02	12	E	0	y	H
f29v	02	13	q	0	d	H
f29v	02	14	I	0	i	H
f29v	02	15	box	0	c	H
f29v	02	16	l	0	t	H
f29v	02	17	o	0	a	H
f29v	02	18	lam	0	s	H
f29v	02	19	ankh	1	a	M
f29v	02	20	lam	0	s	H
f29v	02	21	X	0	i	H
f29v	02	22	I	0	i	H
f29v	02	23	f	0	n	H
f29v	02	24	box	0	c	H
f29v	02	25	l	0	t	H
f29v	02	26	db	0	e	H
f29v	02	27	l	0	t	H
f29v	02	28	psi	0	e	H
f29v	02	29	pi	0	[Madame]	C
f29v	02	30	lamL	1	-	M
f29v	02	31	n	0	q	H
f29v	02	32	v	0	u	H
f29v	02	33	db	0	e	H
f29v	02	34	X	0	i	H
f29v	02	35	psi	0	e	H
f29v	02	36	rho	0	l	H
f29v	02	37	psi	0	e	H
f29v	02	38	R	0	u	H
f29v	02	39	z	0	o	H
f29v	02	40	v	0	u	H
f29v	02	41	lam	0	s	H
f29v	02	42	psi	0	e	H
f29v	02	43	lam	0	s	H
f29v	02	44	box	0	c	H
f29v	02	45	arr	0	r	H
f29v	02	46	I	0	i	H
f29v	02	47	T	0	p	H
f29v	02	48	arr	0	r	H
f29v	02	49	z	0	o	H
f29v	02	50	E	0	y	H
f29v	02	51	psi	0	e	H
f29v	02	52	7	0	e	H
f29v	02	53	l	0	t	H
f29v	02	54	n	0	q	H
f29v	03	1	R	0	u	H
f29v	03	2	psi	0	e	H
f29v	03	3	lam	0	s	H
f29v	03	4	I	0	i	H
f29v	03	5	rho	0	l	H
f29v	03	6	rho	0	l	H
f29v	03	7	v	0	u	H
f29v	03	8	E	0	y	H
f29v	03	9	T	0	p	H
f29v	03	10	rho	0	l	H
f29v	03	11	o	0	a	H
f29v	03	12	I	0	i	H
f29v	03	13	lam	0	s	H
f29v	03	14	sq	0	o	H
f29v	03	15	I	0	i	H
f29v	03	16	l	0	t	H
f29v	03	17	X	0	i	H
f29v	03	18	psi	0	e	H
f29v	03	19	l	1	t	M
f29v	03	20	7	0	e	H
f29v	03	21	db	0	e	H
f29v	03	22	lam	0	s	H
f29v	03	23	box	0	c	H
f29v	03	24	arr	0	r	H
f29v	03	25	I	0	i	H
f29v	03	26	T	0	p	H
f29v	03	27	arr	0	r	H
f29v	03	28	z	0	o	H
f29v	03	29	E	0	y	H
f29v	03	30	psi	0	e	H
f29v	03	31	o	0	a	H
f29v	03	32	v	0	u	H
f29v	03	33	lam	0	s	H
f29v	03	34	m	0	-	H
f29v	03	35	T	0	p	H
f29v	03	36	o	0	a	H
f29v	03	37	arr	0	r	H
f29v	03	38	n	0	q	H
f29v	03	39	db	0	e	H
f29v	03	40	rho	0	l	H
f29v	03	41	n	0	q	H
f29v	03	42	v	0	u	H
f29v	03	43	7	0	e	H
f29v	03	44	th	0	b	H
f29v	03	45	z	0	o	H
f29v	03	46	f	0	n	H
f29v	03	47	S	0	m	H
f29v	03	48	z	0	o	H
f29v	03	49	E	0	y	H
f29v	03	50	psi	0	e	H
f29v	03	51	f	0	n	H
f29v	03	52	n	0	q	H
f29v	03	53	R	0	u	H
f29v	04	1	z	0	o	H
f29v	04	2	f	0	n	H
f29v	04	3	ankh	0	a	H
f29v	04	4	lam	0	s	H
f29v	04	5	o	0	a	H
f29v	04	6	q	0	d	H
f29v	04	7	X	0	i	H
f29v	04	8	box	0	c	H
f29v	04	9	l	0	t	H
f29v	04	10	db	0	e	H
f29v	04	11	lam	0	s	H
f29v	04	12	o	0	a	H
f29v	04	13	I	0	i	H
f29v	04	14	f	0	n	H
f29v	04	15	box	0	c	H
f29v	04	16	l	0	t	H
f29v	04	17	psi	0	e	H
f29v	04	18	l	0	t	H
f29v	04	19	diamond	0	e	H
f29v	04	20	S	0	m	H
f29v	04	21	ankh	1	a	M
f29v	04	22	arr	0	r	H
f29v	04	23	db	0	e	H
f29v	04	24	lam	0	s	H
f29v	04	25	T	0	p	H
f29v	04	26	H	1	s	M
f29v	04	27	f	0	n	H
f29v	04	28	q	0	d	H
f29v	04	29	v	0	u	H
f29v	04	30	n	0	q	H
f29v	04	31	v	0	u	H
f29v	04	32	db	0	e	H
f29v	04	33	o	0	a	H
f29v	04	34	v	0	u	H
f29v	04	35	H	0	s	H
f29v	04	36	I	0	i	H
f29v	04	37	th	0	b	H
f29v	04	38	rho	0	l	H
f29v	04	39	rho	0	l	H
f29v	04	40	psi	0	e	H
f29v	04	41	Del	0	f	H
f29v	04	42	psi	0	e	H
f29v	04	43	arr	0	r	H
f29v	04	44	o	0	a	H
f29v	04	45	psi	0	e	H
f29v	04	46	f	0	n	H
f29v	04	47	l	0	t	H
f29v	04	48	db	0	e	H
f29v	04	49	f	0	n	H
f29v	04	50	q	0	d	H
f29v	04	51	arr	0	r	H
f29v	04	52	psi	0	e	H
f29v	04	53	o	0	a	H
f29v	04	54	v	0	u	H
f29v	04	55	q	0	d	H
f29v	04	56	l	1	t	M
f29v	05	1	q	1	d	M
f29v	05	2	I	0	i	H
f29v	05	3	box	0	c	H
f29v	05	4	l	0	t	H
f29v	05	5	lam	0	s	H
f29v	05	6	psi	0	e	H
f29v	05	7	I	0	i	H
f29v	05	8	dbar	0	g	H
f29v	05	9	f	0	n	H
f29v	05	10	psi	0	e	H
f29v	05	11	v	0	u	H
f29v	05	12	arr	0	r	H
f29v	05	13	psi	0	e	H
f29v	05	14	l	0	t	H
f29v	05	15	l	0	t	H
f29v	05	16	z	0	o	H
f29v	05	17	v	0	u	H
f29v	05	18	l	0	t	H
f29v	05	19	db	0	e	H
f29v	05	20	lam	0	s	H
f29v	05	21	box	0	c	H
f29v	05	22	E	0	y	H
f29v	05	23	z	0	o	H
f29v	05	24	lam	0	s	H
f29v	05	25	db	0	e	H
f29v	05	26	lam	0	s	H
f29v	05	27	th	0	b	H
f29v	05	28	I	0	i	H
f29v	05	29	psi	0	e	H
f29v	05	30	f	0	n	H
f29v	05	31	o	0	a	H
f29v	05	32	v	0	u	H
f29v	05	33	rho	0	l	H
f29v	05	34	z	0	o	H
f29v	05	35	f	0	n	H
f29v	05	36	dbar	0	g	H
f29v	05	37	T	0	p	H
f29v	05	38	o	0	a	H
f29v	05	39	arr	0	r	H
f29v	05	40	l	1	t	M
f29v	05	41	psi	0	e	H
f29v	05	42	q	0	d	H
f29v	05	43	I	0	i	H
f29v	05	44	box	0	c	H
f29v	05	45	l	0	t	H
f29v	05	46	rho	0	l	H
f29v	05	47	psi	0	e	H
f29v	05	48	dbar	0	g	H
f29v	05	49	o	0	a	H
f29v	05	50	l	0	t	H
f29v	05	51	z	0	o	H
f29v	05	52	v	0	u	H
f29v	06	1	rho	1	l	M
f29v	06	2	o	0	a	H
f29v	06	3	v	0	u	H
f29v	06	4	l	0	t	H
f29v	06	5	arr	0	r	H
f29v	06	6	db	0	e	H
f29v	06	7	S	0	m	H
f29v	06	8	psi	0	e	H
f29v	06	9	f	0	n	H
f29v	06	10	l	0	t	H
f29v	06	11	box	0	c	H
f29v	06	12	psi	0	e	H
f29v	06	13	lam	0	s	H
f29v	06	14	l	0	t	H
f29v	06	15	pi	0	[Madame]	C
f29v	06	16	lamL	1	-	M
f29v	06	17	rho	0	l	H
f29v	06	18	ankh	1	a	M
f29v	06	19	lam	0	s	H
f29v	06	20	v	0	u	H
f29v	06	21	th	0	b	H
f29v	06	22	lam	0	s	H
f29v	06	23	l	0	t	H
f29v	06	24	ankh	0	a	H
f29v	06	25	f	0	n	H
f29v	06	26	box	0	c	H
f29v	06	27	psi	0	e	H
f29v	06	28	q	0	d	H
f29v	06	29	psi	0	e	H
f29v	06	30	l	0	t	H
f29v	06	31	z	0	o	H
f29v	06	32	v	0	u	H
f29v	06	33	l	0	t	H
f29v	06	34	l	1	t	M
f29v	06	35	psi	0	e	H
f29v	06	36	T	0	p	H
f29v	06	37	arr	0	r	H
f29v	06	38	sq	0	o	H
f29v	06	39	T	0	p	H
f29v	06	40	H	1	s	M
f29v	06	41	w	0	z	H
f29v	06	42	n	0	q	H
f29v	06	43	v	0	u	H
f29v	06	44	X	0	i	H
f29v	06	45	rho	0	l	H
f29v	06	46	o	0	a	H
f29v	06	47	T	0	p	H
f29v	06	48	rho	0	l	H
f29v	06	49	db	0	e	H
f29v	06	50	zslash	0	u	H
f29v	06	51	o	0	a	H
f29v	06	52	lam	0	s	H
f29v	06	53	X	0	i	H
f29v	06	54	K	1	-	M
f29v	06	55	lam	0	s	H
f29v	07	1	q	1	d	M
f29v	07	2	o	0	a	H
f29v	07	3	X	0	i	H
f29v	07	4	f	0	n	H
f29v	07	5	box	0	c	H
f29v	07	6	l	0	t	H
f29v	07	7	psi	0	e	H
f29v	07	8	l	0	t	H
f29v	07	9	db	0	e	H
f29v	07	10	S	0	m	H
f29v	07	11	psi	0	e	H
f29v	07	12	l	0	t	H
f29v	07	13	db	0	e	H
f29v	07	14	f	0	n	H
f29v	07	15	I	0	i	H
f29v	07	16	arr	0	r	H
f29v	07	17	l	0	t	H
f29v	07	18	z	0	o	H
f29v	07	19	v	0	u	H
f29v	07	20	box	0	c	H
f29v	07	21	E	0	y	H
f29v	07	22	o	0	a	H
f29v	07	23	f	0	n	H
f29v	07	24	l	0	t	H
f29v	07	25	rho	0	l	H
f29v	07	26	psi	0	e	H
f29v	07	27	lam	0	s	H
f29v	07	28	th	0	b	H
f29v	07	29	x	0	f	C
f29v	07	30	o	0	a	H
f29v	07	31	I	0	i	H
f29v	07	32	arr	0	r	H
f29v	07	33	lamL	1	-	M
f29v	07	34	m	0	-	H
f29v	07	35	psi	0	e	H
f29v	07	36	cross4	1	<cross4>	U
f29v	07	37	lam	0	s	H
f29v	07	38	K	0	-	H
