crop_file	line_no	token_no	token	note
f29r_L03_s1.jpg	2	15	ρ	
f29r_L03_s1.jpg	2	16	x	
f29r_L03_s1.jpg	2	17	f	
f29r_L03_s1.jpg	2	18	[C09]	
f29r_L03_s1.jpg	2	19	[C04]	
f29r_L03_s1.jpg	2	20	[C11]	
f29r_L03_s1.jpg	2	21	[C04]	
f29r_L03_s1.jpg	2	22	[C13]	
f29r_L03_s1.jpg	2	23	[C10]	
f29r_L03_s1.jpg	2	24	s	
f29r_L03_s1.jpg	2	25	[C19]	
f29r_L03_s1.jpg	2	26	ρ	
f29r_L03_s1.jpg	2	27	z	
f29r_L03_s1.jpg	2	28	I	
f29r_L03_s1.jpg	2	29	[C04]	
f29r_L03_s1.jpg	2	30	n	
f29r_L03_s1.jpg	2	31	v	
f29r_L03_s1.jpg	2	32	x	
f29r_L03_s1.jpg	2	33	ρ	
f29r_L03_s1.jpg	2	34	f	line cut at crop edge, continues s2
f29r_L03_s2.jpg	1	1	n	overlap-continuation, new tokens begin
f29r_L03_s2.jpg	1	2	v	
f29r_L03_s2.jpg	1	3	[C11]	
f29r_L03_s2.jpg	1	4	v	
f29r_L03_s2.jpg	1	5	[C19]	
f29r_L03_s2.jpg	1	6	[C11]	
f29r_L03_s2.jpg	1	7	ψ	
f29r_L03_s2.jpg	1	8	[C09]	
f29r_L03_s2.jpg	1	9	[C04]	
f29r_L03_s2.jpg	1	10	[C14]	
f29r_L03_s2.jpg	1	11	ρ	
f29r_L03_s2.jpg	1	12	ψ	
f29r_L03_s2.jpg	1	13	ρ	
f29r_L03_s2.jpg	1	14	v	
f29r_L03_s2.jpg	1	15	E	
f29r_L03_s2.jpg	1	16	7	
f29r_L03_s2.jpg	1	17	[C04]	
f29r_L03_s2.jpg	1	18	ρ	
f29r_L03_s2.jpg	1	19	6	line ends at crop right margin
f29r_L03_s2.jpg	2	1	ψ	overlap-continuation, new tokens begin
f29r_L03_s2.jpg	2	2	s	
f29r_L03_s2.jpg	2	3	[C19]	
f29r_L03_s2.jpg	2	4	ρ	
f29r_L03_s2.jpg	2	5	z	
f29r_L03_s2.jpg	2	6	I	
f29r_L03_s2.jpg	2	7	[C04]	
f29r_L03_s2.jpg	2	8	n	
f29r_L03_s2.jpg	2	9	v	
f29r_L03_s2.jpg	2	10	x	
f29r_L03_s2.jpg	2	11	ρ	
f29r_L03_s2.jpg	2	12	f	
f29r_L03_s2.jpg	2	13	ψ	
f29r_L03_s2.jpg	2	14	[C10]	
f29r_L03_s2.jpg	2	15	[C09]	
f29r_L03_s2.jpg	2	16	o	
f29r_L03_s2.jpg	2	17	v	
f29r_L03_s2.jpg	2	18	A	
f29r_L03_s2.jpg	2	19	z	
f29r_L03_s2.jpg	2	20	I	
f29r_L03_s2.jpg	2	21	[C04]	
f29r_L03_s2.jpg	2	22	S	
f29r_L03_s2.jpg	2	23	I	
f29r_L03_s2.jpg	2	24	[C13]	
f29r_L03_s2.jpg	2	25	v	
f29r_L03_s2.jpg	2	26	ρ	
f29r_L03_s2.jpg	2	27	6	
f29r_L03_s2.jpg	2	28	[C07]	
f29r_L03_s2.jpg	2	29	o	
f29r_L03_s2.jpg	2	30	I	
f29r_L03_s2.jpg	2	31	A	
f29r_L03_s2.jpg	2	32	[C13]	
f29r_L03_s2.jpg	2	33	T	line ends at crop right margin
f29r_L04_s1.jpg	1	1	z	
f29r_L04_s1.jpg	1	2	v	
f29r_L04_s1.jpg	1	3	A	
f29r_L04_s1.jpg	1	4	ρ	
f29r_L04_s1.jpg	1	5	[C11]	
f29r_L04_s1.jpg	1	6	s	
f29r_L04_s1.jpg	1	7	z	
f29r_L04_s1.jpg	1	8	v	
f29r_L04_s1.jpg	1	9	A	
f29r_L04_s1.jpg	1	10	ψ	
f29r_L04_s1.jpg	1	11	A	
f29r_L04_s1.jpg	1	12	7	
f29r_L04_s1.jpg	1	13	f	
f29r_L04_s1.jpg	1	14	[C19]	
f29r_L04_s1.jpg	1	15	z	
f29r_L04_s1.jpg	1	16	A	
f29r_L04_s1.jpg	1	17	ψ	
f29r_L04_s1.jpg	1	18	z	
f29r_L04_s1.jpg	1	19	T	
f29r_L04_s1.jpg	1	20	x	
f29r_L04_s1.jpg	1	21	f	
f29r_L04_s1.jpg	1	22	x	
f29r_L04_s1.jpg	1	23	z	
f29r_L04_s1.jpg	1	24	f	
f29r_L04_s1.jpg	1	25	ρ	
f29r_L04_s1.jpg	1	26	ψ	
f29r_L04_s1.jpg	1	27	[C04]	
f29r_L04_s1.jpg	1	28	z	
f29r_L04_s1.jpg	1	29	v	
f29r_L04_s1.jpg	1	30	[C04]	
f29r_L04_s1.jpg	1	31	[C11]	
f29r_L04_s1.jpg	1	32	ρ	line cut at crop edge, continues s2
f29r_L04_s1.jpg	2	1	f	
f29r_L04_s1.jpg	2	2	v	
f29r_L04_s1.jpg	2	3	7	
f29r_L04_s1.jpg	2	4	[C04]	
f29r_L04_s1.jpg	2	5	o	
f29r_L04_s1.jpg	2	6	E	
f29r_L04_s1.jpg	2	7	ρ	
f29r_L04_s1.jpg	2	8	ψ	
f29r_L04_s1.jpg	2	9	7	
f29r_L04_s1.jpg	2	10	f	
f29r_L04_s1.jpg	2	11	[C09]	
f29r_L04_s1.jpg	2	12	ψ	
f29r_L04_s1.jpg	2	13	n	
f29r_L04_s1.jpg	2	14	v	
f29r_L04_s1.jpg	2	15	x	
f29r_L04_s1.jpg	2	16	ρ	
f29r_L04_s1.jpg	2	17	E	
f29r_L04_s1.jpg	2	18	[C04]	
f29r_L04_s1.jpg	2	19	[C19]	
f29r_L04_s1.jpg	2	20	ψ	
f29r_L04_s1.jpg	2	21	f	
f29r_L04_s1.jpg	2	22	n	
f29r_L04_s1.jpg	2	23	v	
f29r_L04_s1.jpg	2	24	[C11]	
f29r_L04_s1.jpg	2	25	ρ	
f29r_L04_s1.jpg	2	26	ψ	
f29r_L04_s1.jpg	2	27	ρ	
f29r_L04_s1.jpg	2	28	o	
f29r_L04_s1.jpg	2	29	I	
f29r_L04_s1.jpg	2	30	H	
f29r_L04_s1.jpg	2	31	[C11]	
f29r_L04_s1.jpg	2	32	A	
f29r_L04_s1.jpg	2	33	ρ	line cut at crop edge, continues s2
f29r_L04_s2.jpg	1	1	f	overlap-continuation, new tokens begin
f29r_L04_s2.jpg	1	2	x	
f29r_L04_s2.jpg	1	3	z	
f29r_L04_s2.jpg	1	4	f	
f29r_L04_s2.jpg	1	5	ρ	
f29r_L04_s2.jpg	1	6	ψ	
f29r_L04_s2.jpg	1	7	[C04]	
f29r_L04_s2.jpg	1	8	z	
f29r_L04_s2.jpg	1	9	v	
f29r_L04_s2.jpg	1	10	[C04]	
f29r_L04_s2.jpg	1	11	ρ	
f29r_L04_s2.jpg	1	12	I	
f29r_L04_s2.jpg	1	13	[C04]	
f29r_L04_s2.jpg	1	14	o	
f29r_L04_s2.jpg	1	15	ρ	
f29r_L04_s2.jpg	1	16	x	
f29r_L04_s2.jpg	1	17	ψ	
f29r_L04_s2.jpg	1	18	7	
f29r_L04_s2.jpg	1	19	[C04]	
f29r_L04_s2.jpg	1	20	E	
f29r_L04_s2.jpg	1	21	ψ	
f29r_L04_s2.jpg	1	22	[C04]	
f29r_L04_s2.jpg	1	23	ρ	
f29r_L04_s2.jpg	1	24	[C11]	
f29r_L04_s2.jpg	1	25	s	
f29r_L04_s2.jpg	1	26	o	
f29r_L04_s2.jpg	1	27	I	
f29r_L04_s2.jpg	1	28	f	
f29r_L04_s2.jpg	1	29	[C04]	
f29r_L04_s2.jpg	1	30	ψ	line ends at crop right margin
f29r_L04_s2.jpg	2	1	n	overlap-continuation, new tokens begin
f29r_L04_s2.jpg	2	2	v	
f29r_L04_s2.jpg	2	3	[C11]	
f29r_L04_s2.jpg	2	4	ρ	
f29r_L04_s2.jpg	2	5	ψ	
f29r_L04_s2.jpg	2	6	ρ	
f29r_L04_s2.jpg	2	7	o	
f29r_L04_s2.jpg	2	8	I	
f29r_L04_s2.jpg	2	9	H	
f29r_L04_s2.jpg	2	10	[C11]	
f29r_L04_s2.jpg	2	11	A	
f29r_L04_s2.jpg	2	12	ρ	
f29r_L04_s2.jpg	2	13	ψ	
f29r_L04_s2.jpg	2	14	ρ	
f29r_L04_s2.jpg	2	15	x	
f29r_L04_s2.jpg	2	16	[C09]	
f29r_L04_s2.jpg	2	17	[C22]	
f29r_L04_s2.jpg	2	18	ρ	
f29r_L04_s2.jpg	2	19	[C08]	
f29r_L04_s2.jpg	2	20	[C04]	
f29r_L04_s2.jpg	2	21	[C07]	
f29r_L04_s2.jpg	2	22	o	
f29r_L04_s2.jpg	2	23	I	
f29r_L04_s2.jpg	2	24	A	
f29r_L04_s2.jpg	2	25	[C11]	
f29r_L04_s2.jpg	2	26	n	
f29r_L04_s2.jpg	2	27	v	
f29r_L04_s2.jpg	2	28	ψ	
f29r_L04_s2.jpg	2	29	ρ	
f29r_L04_s2.jpg	2	30	[C11]	
f29r_L04_s2.jpg	2	31	ρ	
f29r_L04_s2.jpg	2	32	ɟ	
f29r_L04_s2.jpg	2	33	f	line ends at crop right margin
f29r_L05_s1.jpg	1	1	[C10]	
f29r_L05_s1.jpg	1	2	ρ	
f29r_L05_s1.jpg	1	3	ψ	
f29r_L05_s1.jpg	1	4	[C10]	
f29r_L05_s1.jpg	1	5	[C09]	
f29r_L05_s1.jpg	1	6	E	
f29r_L05_s1.jpg	1	7	o	
f29r_L05_s1.jpg	1	8	[C10]	
f29r_L05_s1.jpg	1	9	[C04]	
f29r_L05_s1.jpg	1	10	ψ	
f29r_L05_s1.jpg	1	11	o	
f29r_L05_s1.jpg	1	12	v	
f29r_L05_s1.jpg	1	13	ρ	
f29r_L05_s1.jpg	1	14	6	
f29r_L05_s1.jpg	1	15	ρ	
f29r_L05_s1.jpg	1	16	ψ	
f29r_L05_s1.jpg	1	17	[C08]	
f29r_L05_s1.jpg	1	18	7	
f29r_L05_s1.jpg	1	19	[C04]	
f29r_L05_s1.jpg	1	20	[C09]	
f29r_L05_s1.jpg	1	21	A	
f29r_L05_s1.jpg	1	22	ψ	
f29r_L05_s1.jpg	1	23	S	
f29r_L05_s1.jpg	1	24	z	
f29r_L05_s1.jpg	1	25	A	
f29r_L05_s1.jpg	1	26	ψ	
f29r_L05_s1.jpg	1	27	ρ	
f29r_L05_s1.jpg	1	28	ψ	
f29r_L05_s1.jpg	1	29	[C10]	
f29r_L05_s1.jpg	1	30	[C09]	
f29r_L05_s1.jpg	1	31	E	
f29r_L05_s1.jpg	1	32	o	
f29r_L05_s1.jpg	1	33	[C10]	
f29r_L05_s1.jpg	1	34	[C04]	
f29r_L05_s1.jpg	1	35	[C11]	line cut at crop edge, continues s2
f29r_L05_s1.jpg	2	1	7	
f29r_L05_s1.jpg	2	2	[C04]	
f29r_L05_s1.jpg	2	3	n	
f29r_L05_s1.jpg	2	4	v	
f29r_L05_s1.jpg	2	5	x	
f29r_L05_s1.jpg	2	6	[C07]	
f29r_L05_s1.jpg	2	7	ψ	
f29r_L05_s1.jpg	2	8	I	
f29r_L05_s1.jpg	2	9	H	
f29r_L05_s1.jpg	2	10	[C11]	
f29r_L05_s1.jpg	2	11	f	
f29r_L05_s1.jpg	2	12	[C04]	
f29r_L05_s1.jpg	2	13	ρ	
f29r_L05_s1.jpg	2	14	ψ	
f29r_L05_s1.jpg	2	15	[C10]	
f29r_L05_s1.jpg	2	16	[C11]	
f29r_L05_s1.jpg	2	17	A	
f29r_L05_s1.jpg	2	18	s	
f29r_L05_s1.jpg	2	19	[C11]	
f29r_L05_s1.jpg	2	20	f	
f29r_L05_s1.jpg	2	21	[C04]	
f29r_L05_s1.jpg	2	22	o	
f29r_L05_s1.jpg	2	23	v	
f29r_L05_s1.jpg	2	24	ρ	
f29r_L05_s1.jpg	2	25	I	
f29r_L05_s1.jpg	2	26	[C09]	
f29r_L05_s1.jpg	2	27	[C22]	
f29r_L05_s1.jpg	2	28	x	
f29r_L05_s1.jpg	2	29	7	
f29r_L05_s1.jpg	2	30	[C04]	
f29r_L05_s1.jpg	2	31	o	
f29r_L05_s1.jpg	2	32	v	
f29r_L05_s1.jpg	2	33	ρ	line cut at crop edge, continues s2
f29r_L05_s2.jpg	1	1	6	overlap-continuation, new tokens begin
f29r_L05_s2.jpg	1	2	o	
f29r_L05_s2.jpg	1	3	o	
f29r_L05_s2.jpg	1	4	I	
f29r_L05_s2.jpg	1	5	f	
f29r_L05_s2.jpg	1	6	[C10]	
f29r_L05_s2.jpg	1	7	[C07]	
f29r_L05_s2.jpg	1	8	ψ	
f29r_L05_s2.jpg	1	9	v	
f29r_L05_s2.jpg	1	10	H	
f29r_L05_s2.jpg	1	11	[C11]	
f29r_L05_s2.jpg	1	12	f	
f29r_L05_s2.jpg	1	13	[C04]	
f29r_L05_s2.jpg	1	14	S	
f29r_L05_s2.jpg	1	15	I	
f29r_L05_s2.jpg	1	16	[C10]	
f29r_L05_s2.jpg	1	17	[C07]	
f29r_L05_s2.jpg	1	18	I	
f29r_L05_s2.jpg	1	19	ρ	
f29r_L05_s2.jpg	1	20	ψ	
f29r_L05_s2.jpg	1	21	ρ	
f29r_L05_s2.jpg	1	22	[C11]	line ends at crop right margin
f29r_L05_s2.jpg	2	1	x	overlap-continuation, new tokens begin
f29r_L05_s2.jpg	2	2	[C09]	
f29r_L05_s2.jpg	2	3	[C04]	
f29r_L05_s2.jpg	2	4	[C24]	
f29r_L05_s2.jpg	2	5	m	
f29r_L05_s2.jpg	2	6	o	
f29r_L05_s2.jpg	2	7	v	
f29r_L05_s2.jpg	2	8	H	
f29r_L05_s2.jpg	2	9	x	
f29r_L05_s2.jpg	2	10	ψ	
f29r_L05_s2.jpg	2	11	f	
f29r_L05_s2.jpg	2	12	[C09]	
f29r_L05_s2.jpg	2	13	o	
f29r_L05_s2.jpg	2	14	[C10]	
f29r_L05_s2.jpg	2	15	n	
f29r_L05_s2.jpg	2	16	v	
f29r_L05_s2.jpg	2	17	[C11]	
f29r_L05_s2.jpg	2	18	ρ	
f29r_L05_s2.jpg	2	19	ψ	
f29r_L05_s2.jpg	2	20	ρ	line ends at crop right margin
f29r_L06_s1.jpg	1	1	x	
f29r_L06_s1.jpg	1	2	[C09]	
f29r_L06_s1.jpg	1	3	[C22]	
f29r_L06_s1.jpg	1	4	o	
f29r_L06_s1.jpg	1	5	[C11]	
f29r_L06_s1.jpg	1	6	o	
f29r_L06_s1.jpg	1	7	f	
f29r_L06_s1.jpg	1	8	ψ	
f29r_L06_s1.jpg	1	9	[C10]	
f29r_L06_s1.jpg	1	10	[C11]	
f29r_L06_s1.jpg	1	11	ρ	
f29r_L06_s1.jpg	1	12	ψ	
f29r_L06_s1.jpg	1	13	T	
f29r_L06_s1.jpg	1	14	[C10]	
f29r_L06_s1.jpg	1	15	A	
f29r_L06_s1.jpg	1	16	[C04]	
f29r_L06_s1.jpg	1	17	o	
f29r_L06_s1.jpg	1	18	[C10]	
f29r_L06_s1.jpg	1	19	[C04]	
f29r_L06_s1.jpg	1	20	7	
f29r_L06_s1.jpg	1	21	f	
f29r_L06_s1.jpg	1	22	v	
f29r_L06_s1.jpg	1	23	[C11]	
f29r_L06_s1.jpg	1	24	A	
f29r_L06_s1.jpg	1	25	[C10]	
f29r_L06_s1.jpg	1	26	o	
f29r_L06_s1.jpg	1	27	v	
f29r_L06_s1.jpg	1	28	E	
f29r_L06_s1.jpg	1	29	[C07]	
f29r_L06_s1.jpg	1	30	I	
f29r_L06_s1.jpg	1	31	ρ	
f29r_L06_s1.jpg	1	32	ψ	line cut at crop edge, continues s2
f29r_L06_s1.jpg	2	1	A	
f29r_L06_s1.jpg	2	2	ρ	
f29r_L06_s1.jpg	2	3	A	
f29r_L06_s1.jpg	2	4	o	
f29r_L06_s1.jpg	2	5	f	
f29r_L06_s1.jpg	2	6	[C09]	
f29r_L06_s1.jpg	2	7	ψ	
f29r_L06_s1.jpg	2	8	n	
f29r_L06_s1.jpg	2	9	v	
f29r_L06_s1.jpg	2	10	[C11]	
f29r_L06_s1.jpg	2	11	ρ	
f29r_L06_s1.jpg	2	12	ψ	
f29r_L06_s1.jpg	2	13	ρ	
f29r_L06_s1.jpg	2	14	I	
f29r_L06_s1.jpg	2	15	[C09]	
f29r_L06_s1.jpg	2	16	[C22]	
f29r_L06_s1.jpg	2	17	K	
f29r_L06_s1.jpg	2	18	[C04]	
f29r_L06_s1.jpg	2	19	I	
f29r_L06_s1.jpg	2	20	ψ	
f29r_L06_s1.jpg	2	21	f	
f29r_L06_s1.jpg	2	22	ρ	
f29r_L06_s1.jpg	2	23	A	
f29r_L06_s1.jpg	2	24	z	
f29r_L06_s1.jpg	2	25	I	
f29r_L06_s1.jpg	2	26	[C04]	
f29r_L06_s1.jpg	2	27	A	
f29r_L06_s1.jpg	2	28	ψ	
f29r_L06_s1.jpg	2	29	v	
f29r_L06_s1.jpg	2	30	[C10]	line cut at crop edge, continues s2
f29r_L06_s2.jpg	1	1	f	overlap-continuation, new tokens begin
f29r_L06_s2.jpg	1	2	v	
f29r_L06_s2.jpg	1	3	[C11]	
f29r_L06_s2.jpg	1	4	A	
f29r_L06_s2.jpg	1	5	[C10]	
f29r_L06_s2.jpg	1	6	o	
f29r_L06_s2.jpg	1	7	v	
f29r_L06_s2.jpg	1	8	E	
f29r_L06_s2.jpg	1	9	[C07]	
f29r_L06_s2.jpg	1	10	I	
f29r_L06_s2.jpg	1	11	ρ	
f29r_L06_s2.jpg	1	12	ψ	
f29r_L06_s2.jpg	1	13	ρ	
f29r_L06_s2.jpg	1	14	[C11]	
f29r_L06_s2.jpg	1	15	s	
f29r_L06_s2.jpg	1	16	ψ	
f29r_L06_s2.jpg	1	17	f	
f29r_L06_s2.jpg	1	18	[C04]	
f29r_L06_s2.jpg	1	19	7	
f29r_L06_s2.jpg	1	20	[C04]	
f29r_L06_s2.jpg	1	21	n	
f29r_L06_s2.jpg	1	22	v	
f29r_L06_s2.jpg	1	23	[C11]	
f29r_L06_s2.jpg	1	24	ρ	
f29r_L06_s2.jpg	1	25	ψ	
f29r_L06_s2.jpg	1	26	[C10]	
f29r_L06_s2.jpg	1	27	[C11]	
f29r_L06_s2.jpg	1	28	ψ	
f29r_L06_s2.jpg	1	29	f	
f29r_L06_s2.jpg	1	30	x	
f29r_L06_s2.jpg	1	31	ρ	line ends at crop right margin
f29r_L06_s2.jpg	2	1	I	overlap-continuation, new tokens begin
f29r_L06_s2.jpg	2	2	ψ	
f29r_L06_s2.jpg	2	3	f	
f29r_L06_s2.jpg	2	4	ρ	
f29r_L06_s2.jpg	2	5	A	
f29r_L06_s2.jpg	2	6	z	
f29r_L06_s2.jpg	2	7	I	
f29r_L06_s2.jpg	2	8	[C04]	
f29r_L06_s2.jpg	2	9	A	
f29r_L06_s2.jpg	2	10	ψ	
f29r_L06_s2.jpg	2	11	v	
f29r_L06_s2.jpg	2	12	[C10]	
f29r_L06_s2.jpg	2	13	[C04]	
f29r_L06_s2.jpg	2	14	[C07]	
f29r_L06_s2.jpg	2	15	o	
f29r_L06_s2.jpg	2	16	I	
f29r_L06_s2.jpg	2	17	[C09]	
f29r_L06_s2.jpg	2	18	R	
f29r_L06_s2.jpg	2	19	f	
f29r_L06_s2.jpg	2	20	[C11]	
f29r_L06_s2.jpg	2	21	[C09]	
f29r_L06_s2.jpg	2	22	E	
f29r_L06_s2.jpg	2	23	ψ	
f29r_L06_s2.jpg	2	24	[C07]	
f29r_L06_s2.jpg	2	25	7	
f29r_L06_s2.jpg	2	26	f	
f29r_L06_s2.jpg	2	27	T	
f29r_L06_s2.jpg	2	28	o	
f29r_L06_s2.jpg	2	29	A	
f29r_L06_s2.jpg	2	30	[C11]	
f29r_L06_s2.jpg	2	31	x	line ends at crop right margin
f29r_L07_s1.jpg	1	1	ρ	
f29r_L07_s1.jpg	1	2	[C09]	
f29r_L07_s1.jpg	1	3	[C10]	
f29r_L07_s1.jpg	1	4	7	
f29r_L07_s1.jpg	1	5	[C04]	
f29r_L07_s1.jpg	1	6	ρ	
f29r_L07_s1.jpg	1	7	o	
f29r_L07_s1.jpg	1	8	z	
f29r_L07_s1.jpg	1	9	v	
f29r_L07_s1.jpg	1	10	ρ	
f29r_L07_s1.jpg	1	11	ψ	
f29r_L07_s1.jpg	1	12	ρ	
f29r_L07_s1.jpg	1	13	I	
f29r_L07_s1.jpg	1	14	[C09]	
f29r_L07_s1.jpg	1	15	[C22]	
f29r_L07_s1.jpg	1	16	K	
f29r_L07_s1.jpg	1	17	f	
f29r_L07_s1.jpg	1	18	ψ	
f29r_L07_s1.jpg	1	19	[C10]	
f29r_L07_s1.jpg	1	20	[C11]	
f29r_L07_s1.jpg	1	21	A	
f29r_L07_s1.jpg	1	22	z	
f29r_L07_s1.jpg	1	23	I	
f29r_L07_s1.jpg	1	24	[C04]	
f29r_L07_s1.jpg	1	25	o	
f29r_L07_s1.jpg	1	26	[C11]	
f29r_L07_s1.jpg	1	27	A	
f29r_L07_s1.jpg	1	28	ψ	
f29r_L07_s1.jpg	1	29	ρ	line cut at crop edge, continues s2
f29r_L07_s1.jpg	2	1	R	
f29r_L07_s1.jpg	2	2	f	
f29r_L07_s1.jpg	2	3	[C11]	
f29r_L07_s1.jpg	2	4	o	
f29r_L07_s1.jpg	2	5	v	
f29r_L07_s1.jpg	2	6	[C04]	
f29r_L07_s1.jpg	2	7	A	
f29r_L07_s1.jpg	2	8	[C11]	
f29r_L07_s1.jpg	2	9	T	
f29r_L07_s1.jpg	2	10	[C10]	
f29r_L07_s1.jpg	2	11	v	
f29r_L07_s1.jpg	2	12	ρ	
f29r_L07_s1.jpg	2	13	q	Latin q, new instance
f29r_L07_s1.jpg	2	14	v	
f29r_L07_s1.jpg	2	15	[C09]	
f29r_L07_s1.jpg	2	16	n	
f29r_L07_s1.jpg	2	17	v	
f29r_L07_s1.jpg	2	18	x	
f29r_L07_s1.jpg	2	19	[C07]	
f29r_L07_s1.jpg	2	20	v	
f29r_L07_s1.jpg	2	21	[C10]	
f29r_L07_s1.jpg	2	22	[C04]	
f29r_L07_s1.jpg	2	23	o	
f29r_L07_s1.jpg	2	24	[C11]	
f29r_L07_s1.jpg	2	25	A	
f29r_L07_s1.jpg	2	26	[C11]	
f29r_L07_s1.jpg	2	27	ρ	
f29r_L07_s1.jpg	2	28	e	Latin e, new literal
f29r_L07_s1.jpg	2	29	ρ	
f29r_L07_s1.jpg	2	30	ψ	
f29r_L07_s1.jpg	2	31	o	
f29r_L07_s1.jpg	2	32	[C04]	
f29r_L07_s1.jpg	2	33	z	line cut at crop edge, continues s2
f29r_L07_s2.jpg	1	1	[C11]	overlap-continuation, new tokens begin
f29r_L07_s2.jpg	1	2	A	
f29r_L07_s2.jpg	1	3	z	
f29r_L07_s2.jpg	1	4	I	
f29r_L07_s2.jpg	1	5	[C04]	
f29r_L07_s2.jpg	1	6	o	
f29r_L07_s2.jpg	1	7	[C11]	
f29r_L07_s2.jpg	1	8	A	
f29r_L07_s2.jpg	1	9	ψ	
f29r_L07_s2.jpg	1	10	ρ	
f29r_L07_s2.jpg	1	11	[C19]	
f29r_L07_s2.jpg	1	12	ψ	
f29r_L07_s2.jpg	1	13	o	
f29r_L07_s2.jpg	1	14	[C10]	
f29r_L07_s2.jpg	1	15	ρ	
f29r_L07_s2.jpg	1	16	S	
f29r_L07_s2.jpg	1	17	o	
f29r_L07_s2.jpg	1	18	I	
f29r_L07_s2.jpg	1	19	ρ	
f29r_L07_s2.jpg	1	20	[C10]	
f29r_L07_s2.jpg	1	21	[C04]	
f29r_L07_s2.jpg	1	22	ψ	
f29r_L07_s2.jpg	1	23	n	
f29r_L07_s2.jpg	1	24	v	
f29r_L07_s2.jpg	1	25	x	
f29r_L07_s2.jpg	1	26	ρ	
f29r_L07_s2.jpg	1	27	E	
f29r_L07_s2.jpg	1	28	S	
f29r_L07_s2.jpg	1	29	I	
f29r_L07_s2.jpg	1	30	[C10]	
f29r_L07_s2.jpg	1	31	[C04]	line ends at crop right margin
f29r_L07_s2.jpg	2	1	[C04]	overlap-continuation, new tokens begin
f29r_L07_s2.jpg	2	2	o	
f29r_L07_s2.jpg	2	3	[C11]	
f29r_L07_s2.jpg	2	4	A	
f29r_L07_s2.jpg	2	5	[C11]	
f29r_L07_s2.jpg	2	6	ρ	
f29r_L07_s2.jpg	2	7	[C19]	
f29r_L07_s2.jpg	2	8	ψ	
f29r_L07_s2.jpg	2	9	o	
f29r_L07_s2.jpg	2	10	[C04]	
f29r_L07_s2.jpg	2	11	z	
f29r_L07_s2.jpg	2	12	v	
f29r_L07_s2.jpg	2	13	[C04]	
f29r_L07_s2.jpg	2	14	ψ	
f29r_L07_s2.jpg	2	15	ρ	
f29r_L07_s2.jpg	2	16	I	
f29r_L07_s2.jpg	2	17	[C04]	
f29r_L07_s2.jpg	2	18	o	
f29r_L07_s2.jpg	2	19	ρ	
f29r_L07_s2.jpg	2	20	x	
f29r_L07_s2.jpg	2	21	ψ	
f29r_L07_s2.jpg	2	22	7	
f29r_L07_s2.jpg	2	23	[C04]	
f29r_L07_s2.jpg	2	24	n	
f29r_L07_s2.jpg	2	25	v	
f29r_L07_s2.jpg	2	26	[C11]	
f29r_L07_s2.jpg	2	27	[C09]	
f29r_L07_s2.jpg	2	28	ψ	
f29r_L07_s2.jpg	2	29	ρ	
f29r_L07_s2.jpg	2	30	o	
f29r_L07_s2.jpg	2	31	ρ	
f29r_L07_s2.jpg	2	32	v	
f29r_L07_s2.jpg	2	33	E	line ends at crop right margin
f29r_L08_s1.jpg	1	1	[C10]	
f29r_L08_s1.jpg	1	2	ψ	
f29r_L08_s1.jpg	1	3	s	
f29r_L08_s1.jpg	1	4	ρ	
f29r_L08_s1.jpg	1	5	z	
f29r_L08_s1.jpg	1	6	I	
f29r_L08_s1.jpg	1	7	[C04]	
f29r_L08_s1.jpg	1	8	ψ	
f29r_L08_s1.jpg	1	9	[C10]	
f29r_L08_s1.jpg	1	10	[C04]	
f29r_L08_s1.jpg	1	11	A	
f29r_L08_s1.jpg	1	12	[C11]	
f29r_L08_s1.jpg	1	13	T	
f29r_L08_s1.jpg	1	14	ρ	
f29r_L08_s1.jpg	1	15	v	
f29r_L08_s1.jpg	1	16	[C10]	
f29r_L08_s1.jpg	1	17	o	
f29r_L08_s1.jpg	1	18	[C10]	
f29r_L08_s1.jpg	1	19	z	
f29r_L08_s1.jpg	1	20	f	
f29r_L08_s1.jpg	1	21	T	
f29r_L08_s1.jpg	1	22	A	
f29r_L08_s1.jpg	1	23	z	
f29r_L08_s1.jpg	1	24	T	
f29r_L08_s1.jpg	1	25	[C14]	
f29r_L08_s1.jpg	1	26	n	
f29r_L08_s1.jpg	1	27	v	
f29r_L08_s1.jpg	1	28	[C11]	
f29r_L08_s1.jpg	1	29	ρ	
f29r_L08_s1.jpg	1	30	ψ	
f29r_L08_s1.jpg	1	31	[C10]	line cut at crop edge, continues s2
f29r_L08_s1.jpg	2	1	v	
f29r_L08_s1.jpg	2	2	A	
f29r_L08_s1.jpg	2	3	7	
f29r_L08_s1.jpg	2	4	[C04]	
f29r_L08_s1.jpg	2	5	[C11]	
f29r_L08_s1.jpg	2	6	f	
f29r_L08_s1.jpg	2	7	ψ	
f29r_L08_s1.jpg	2	8	[C10]	
f29r_L08_s1.jpg	2	9	[C04]	
f29r_L08_s1.jpg	2	10	A	
f29r_L08_s1.jpg	2	11	[C11]	
f29r_L08_s1.jpg	2	12	[C04]	
f29r_L08_s1.jpg	2	13	z	
f29r_L08_s1.jpg	2	14	v	
f29r_L08_s1.jpg	2	15	[C10]	
f29r_L08_s1.jpg	2	16	I	
f29r_L08_s1.jpg	2	17	z	
f29r_L08_s1.jpg	2	18	v	
