id	kind	cluster	dist
f56r_16_m0140	mark	3	4.467
f56r_16_m0141	mark	9	3.903
f56r_16_m0142	mark	12.1	3.611
f56r_17_m0143	mark	8	5.770
f56r_17_m0144	mark	3	5.616
f56r_17_m0145	mark	11	4.055
f56r_17_m0146	mark	1	4.431
f56r_17_m0147	mark	3	4.085
f56r_18_m0148	mark	9	3.402
f56r_18_m0149	mark	9	5.964
f56r_18_m0150	mark	15	3.155
f56r_18_m0151	mark	9	3.732
f56r_18_m0152	mark	14	4.250
f56r_18_m0153	mark	13	6.048
f56r_19_m0154	mark	9	3.203
f56r_19_m0155	mark	16	5.109
f56r_19_m0156	mark	3	4.335
f56r_19_m0157	mark	9	4.377
f56r_19_m0158	mark	0	6.264
f56r_19_m0159	mark	16	6.059
f56v_01_m0001	mark	11	5.010
f56v_01_m0002	mark	8	3.539
f56v_01_m0003	mark	12.0	7.105
f56v_01_m0004	mark	0	7.637
f56v_01_m0005	mark	19	4.971
f56v_01_m0006	mark	15	4.021
f56v_01_m0007	mark	3	4.308
f56v_01_m0008	mark	3	4.324
f56v_01_m0009	mark	3	3.552
f56v_02_m0010	mark	9	2.921
f56v_02_m0011	mark	2	4.241
f56v_02_m0012	mark	7	5.954
f56v_02_m0013	mark	13	5.481
f56v_02_m0014	mark	9	4.201
f56v_02_m0015	mark	14	4.797
f56v_02_m0016	mark	16	4.432
f56v_02_m0017	mark	13	4.473
f56v_02_m0018	mark	1	4.041
f56v_03_m0019	mark	3	5.209
f56v_03_m0020	mark	3	6.224
f56v_03_m0021	mark	3	4.801
f56v_03_m0022	mark	15	5.303
f56v_03_m0023	mark	1	4.806
f56v_03_m0024	mark	3	3.554
f56v_03_m0025	mark	3	4.030
f56v_04_m0026	mark	9	3.786
f56v_04_m0027	mark	3	4.528
f56v_04_m0028	mark	13	7.848
f56v_04_m0029	mark	13	4.931
f56v_05_m0030	mark	14	4.695
f56v_05_m0031	mark	13	3.660
f56v_05_m0032	mark	9	4.686
f56v_05_m0033	mark	1	4.410
f56v_05_m0034	mark	10.1	5.162
f56v_05_m0035	mark	9	2.880
f56v_05_m0036	mark	13	3.951
f56v_05_m0037	mark	13	3.901
f56v_06_m0038	mark	9	3.206
f56v_06_m0039	mark	2	6.264
f56v_06_m0040	mark	9	4.073
f56v_06_m0041	mark	16	5.337
f56v_06_m0042	mark	13	6.269
f56v_06_m0043	mark	3	3.376
f56v_06_m0044	mark	9	3.909
f56v_06_m0045	mark	13	6.557
f56v_06_m0046	mark	13	5.313
f56v_06_m0047	mark	3	5.931
f56v_07_m0048	mark	3	5.274
f56v_07_m0049	mark	16	5.148
f56v_07_m0050	mark	8	5.067
f56v_07_m0051	mark	10.0	3.633
f56v_07_m0052	mark	3	5.251
f56v_07_m0053	mark	12.0	5.402
f56v_07_m0054	mark	3	4.268
f56v_07_m0055	mark	10.0	4.350
f56v_07_m0056	mark	10.0	6.049
f56v_07_m0057	mark	13	4.873
f56v_08_m0058	mark	10.1	3.803
f56v_08_m0059	mark	9	4.756
f56v_08_m0060	mark	3	6.890
f56v_08_m0061	mark	13	6.176
f56v_08_m0062	mark	16	4.428
f56v_08_m0063	mark	12.0	4.555
f56v_08_m0064	mark	0	6.999
f56v_08_m0065	mark	9	3.535
f56v_08_m0066	mark	2	4.099
f56v_08_m0067	mark	13	7.249
f56v_08_m0068	mark	15	4.879
f56v_08_m0069	mark	13	4.371
f56v_08_m0070	mark	1	4.410
f56v_08_m0071	mark	3	8.189
f56v_08_m0072	mark	1	4.899
f56v_08_m0073	mark	11	2.705
f56v_08_m0074	mark	11	3.331
f56v_09_m0075	mark	7	6.993
f56v_09_m0076	mark	13	4.099
f56v_09_m0077	mark	9	4.755
f56v_09_m0078	mark	3	5.212
f56v_09_m0079	mark	10.0	5.500
f56v_09_m0080	mark	14	5.713
f56v_09_m0081	mark	19	5.520
f56v_10_m0082	mark	12.0	7.049
f56v_10_m0083	mark	11	7.327
f56v_10_m0084	mark	8	4.505
f56v_10_m0085	mark	0	10.302
f56v_10_m0086	mark	16	4.433
f56v_10_m0087	mark	9	4.160
f56v_10_m0088	mark	1	5.049
f56v_11_m0089	mark	9	3.157
f56v_11_m0090	mark	10.0	5.726
f56v_11_m0091	mark	3	4.661
f56v_11_m0092	mark	9	4.147
f56v_11_m0093	mark	1	4.591
f56v_11_m0094	mark	1	5.265
f56v_11_m0095	mark	9	7.047
f56v_12_m0096	mark	8	3.750
f56v_12_m0097	mark	8	3.597
f56v_12_m0098	mark	11	5.141
f56v_12_m0099	mark	11	4.617
f56v_13_m0100	mark	9	3.072
f56v_13_m0101	mark	16	3.821
f56v_13_m0102	mark	9	2.952
f56v_13_m0103	mark	16	5.004
f56v_13_m0104	mark	11	3.230
f56v_13_m0105	mark	18	8.662
f56v_13_m0106	mark	13	3.474
f56v_13_m0107	mark	10.0	6.918
f56v_13_m0108	mark	11	3.215
f56v_13_m0109	mark	11	4.172
f56v_14_m0110	mark	16	5.858
f56v_14_m0111	mark	16	6.030
f56v_14_m0112	mark	11	3.826
f56v_14_m0113	mark	11	3.375
f56v_15_m0114	mark	11	6.248
f56v_15_m0115	mark	10.0	6.084
f56v_15_m0116	mark	11	3.335
f56v_16_m0117	mark	3	5.182
f56v_16_m0118	mark	1	4.476
f56v_16_m0119	mark	11	4.404
f56v_17_m0120	mark	9	5.343
f56v_17_m0121	mark	3	4.894
f56v_18_m0122	mark	10.0	5.538
f56v_18_m0123	mark	1	4.557
f56v_18_m0124	mark	3	5.724
f56v_18_m0125	mark	1	3.774
f56v_18_m0126	mark	1	6.697
f56v_18_m0127	mark	3	4.337
f56v_18_m0128	mark	11	3.954
f56v_18_m0129	mark	11	3.680
f56v_19_m0130	mark	8	5.878
f56v_19_m0131	mark	8	5.496
f56v_19_m0132	mark	3	3.371
f57r_01_m0001	mark	11	10.015
f57r_01_m0002	mark	11	6.939
f57r_01_m0003	mark	11	3.677
f57r_01_m0004	mark	3	4.794
f57r_01_m0005	mark	0	8.322
f57r_01_m0006	mark	15	7.807
f57r_01_m0007	mark	3	4.397
f57r_01_m0008	mark	2	4.040
f57r_01_m0009	mark	15	4.426
f57r_01_m0010	mark	9	4.727
f57r_01_m0011	mark	9	3.144
f57r_01_m0012	mark	4	5.572
f57r_01_m0013	mark	16	4.496
f57r_01_m0014	mark	16	4.071
f57r_01_m0015	mark	15	3.829
f57r_01_m0016	mark	19	7.394
f57r_01_m0017	mark	10.0	8.058
f57r_02_m0018	mark	19	4.983
f57r_02_m0019	mark	15	8.414
f57r_02_m0020	mark	9	4.131
f57r_02_m0021	mark	2	6.671
f57r_02_m0022	mark	19	5.346
f57r_02_m0023	mark	14	5.073
f57r_02_m0024	mark	3	4.280
f57r_02_m0025	mark	13	7.235
f57r_03_m0026	mark	9	3.931
f57r_03_m0027	mark	9	2.538
f57r_03_m0028	mark	16	3.801
f57r_03_m0029	mark	14	4.302
f57r_03_m0030	mark	10.0	4.666
f57r_03_m0031	mark	3	5.876
f57r_03_m0032	mark	9	3.309
f57r_03_m0033	mark	10.0	5.032
f57r_03_m0034	mark	2	6.234
f57r_03_m0035	mark	14	5.321
f57r_03_m0036	mark	9	2.802
f57r_03_m0037	mark	9	7.280
f57r_03_m0038	mark	7	5.121
f57r_04_m0039	mark	9	4.055
f57r_04_m0040	mark	10.1	5.297
f57r_04_m0041	mark	16	5.669
f57r_04_m0042	mark	9	4.818
f57r_04_m0043	mark	3	3.385
f57r_04_m0044	mark	13	5.509
f57r_04_m0045	mark	10.1	6.793
f57r_04_m0046	mark	0	5.160
f57r_04_m0047	mark	11	3.468
f57r_04_m0048	mark	11	4.417
f57r_04_m0049	mark	0	6.691
f57r_05_m0050	mark	18	6.230
f57r_05_m0051	mark	2	5.223
f57r_05_m0052	mark	14	3.697
f57r_05_m0053	mark	13	4.176
f57r_05_m0054	mark	15	4.405
f57r_05_m0055	mark	11	3.842
f57r_05_m0056	mark	19	5.219
f57r_05_m0057	mark	11	4.224
f57r_05_m0058	mark	7	7.996
f57r_05_m0059	mark	11	3.839
f57r_06_m0060	mark	9	3.848
f57r_06_m0061	mark	15	2.791
f57r_06_m0062	mark	8	8.747
f57r_06_m0063	mark	9	3.028
f57r_06_m0064	mark	16	5.927
f57r_06_m0065	mark	0	6.446
f57r_06_m0066	mark	15	5.047
f57r_06_m0067	mark	0	4.182
f57r_06_m0068	mark	0	4.681
f57r_06_m0069	mark	11	4.348
f57r_06_m0070	mark	16	4.755
f57r_06_m0071	mark	13	4.183
f57r_07_m0072	mark	14	4.936
f57r_07_m0073	mark	9	4.027
f57r_07_m0074	mark	16	5.591
f57r_07_m0075	mark	9	3.133
f57r_07_m0076	mark	15	3.871
f57r_07_m0077	mark	16	4.536
f57r_07_m0078	mark	14	5.006
f57r_07_m0079	mark	12.0	5.340
f57r_07_m0080	mark	12.0	7.472
f57r_07_m0081	mark	0	6.274
f57r_07_m0082	mark	0	8.096
f57r_07_m0083	mark	11	5.054
f57r_08_m0084	mark	9	3.007
f57r_08_m0085	mark	15	4.699
f57r_08_m0086	mark	14	5.665
f57r_08_m0087	mark	2	5.371
f57r_08_m0088	mark	16	6.052
f57r_08_m0089	mark	5	5.161
f57r_08_m0090	mark	3	3.488
f57r_08_m0091	mark	16	6.515
f57r_08_m0092	mark	0	5.601
f57r_08_m0093	mark	0	4.786
f57r_08_m0094	mark	0	5.704
f57r_09_m0095	mark	8	8.271
f57r_09_m0096	mark	8	5.379
f57r_09_m0097	mark	14	5.116
f57r_09_m0098	mark	19	5.369
f57r_09_m0099	mark	9	5.830
f57r_09_m0100	mark	14	3.903
f57r_09_m0101	mark	11	3.800
f57r_09_m0102	mark	10.0	5.950
f57r_09_m0103	mark	12.0	5.137
f57r_09_m0104	mark	1	5.024
f57r_10_m0105	mark	9	3.107
f57r_10_m0106	mark	16	4.609
f57r_10_m0107	mark	3	4.448
f57r_10_m0108	mark	15	3.924
f57r_10_m0109	mark	10.0	4.903
f57r_10_m0110	mark	16	5.561
f57r_10_m0111	mark	3	3.724
f57r_10_m0112	mark	13	6.990
f57r_10_m0113	mark	3	3.532
f57r_10_m0114	mark	3	6.229
f57r_10_m0115	mark	13	4.284
f57r_10_m0116	mark	1	6.168
f57r_11_m0117	mark	9	2.867
f57r_11_m0118	mark	2	5.523
f57r_11_m0119	mark	0	8.023
f57r_11_m0120	mark	14	5.181
f57r_11_m0121	mark	12.1	4.182
f57r_11_m0122	mark	3	8.297
f57r_11_m0123	mark	3	4.634
f57r_11_m0124	mark	1	4.130
f57r_11_m0125	mark	13	6.795
f57r_11_m0126	mark	3	8.585
f57r_12_m0127	mark	9	4.380
f57r_12_m0128	mark	15	4.876
f57r_12_m0129	mark	11	4.552
f57r_12_m0130	mark	11	8.202
f57r_12_m0131	mark	19	5.621
f57r_12_m0132	mark	7	6.757
f57r_13_m0133	mark	14	3.660
f57r_13_m0134	mark	9	3.960
f57r_13_m0135	mark	9	5.232
f57r_13_m0136	mark	9	4.162
f57r_13_m0137	mark	19	3.715
f57r_13_m0138	mark	3	3.857
f57r_13_m0139	mark	16	5.858
f57r_13_m0140	mark	14	9.532
f57r_13_m0141	mark	10.0	5.283
f57r_13_m0142	mark	9	3.481
f57r_14_m0143	mark	9	3.053
f57r_14_m0144	mark	4	4.256
f57r_14_m0145	mark	9	3.309
f57r_14_m0146	mark	16	4.191
f57r_14_m0147	mark	9	4.452
f57r_14_m0148	mark	13	4.158
f57r_14_m0149	mark	13	3.807
f57r_14_m0150	mark	13	3.117
f57r_15_m0151	mark	16	5.245
f57r_15_m0152	mark	4	4.902
f57r_15_m0153	mark	14	6.453
f57r_15_m0154	mark	9	4.401
f57r_15_m0155	mark	16	4.312
f57r_15_m0156	mark	9	3.594
f57r_15_m0157	mark	10.0	4.906
f57r_16_m0158	mark	16	7.466
f57r_16_m0159	mark	9	3.683
f57r_16_m0160	mark	7	5.051
f57r_16_m0161	mark	3	5.313
f57r_16_m0162	mark	16	7.886
f57r_16_m0163	mark	14	6.042
f57r_17_m0164	mark	0	7.364
f57r_17_m0165	mark	13	5.173
f57r_17_m0166	mark	13	4.005
f57r_17_m0167	mark	3	3.778
f57r_18_m0168	mark	2	7.600
f57r_18_m0169	mark	8	8.484
f57r_18_m0170	mark	7	5.506
f57r_18_m0171	mark	8	9.054
f57r_18_m0172	mark	12.0	5.276
f57r_18_m0173	mark	18	9.552
f57r_18_m0174	mark	8	4.535
f57r_18_m0175	mark	11	3.885
f57r_19_m0176	mark	15	4.233
f57r_19_m0177	mark	9	4.086
f57r_19_m0178	mark	15	4.612
f57r_19_m0179	mark	15	4.050
f57r_19_m0180	mark	10.0	5.801
f57r_19_m0181	mark	10.0	3.614
f57r_19_m0182	mark	16	4.643
f57r_19_m0183	mark	15	5.117
f57r_19_m0184	mark	2	5.746
f57r_19_m0185	mark	13	8.058
f57r_19_m0186	mark	15	4.397
f57r_19_m0187	mark	3	3.943
f57r_19_m0188	mark	10.0	5.436
f57r_19_m0189	mark	0	5.804
f57r_19_m0190	mark	14	5.033
f57v_01_m0001	mark	15	8.809
f57v_01_m0002	mark	9	3.093
f57v_01_m0003	mark	9	3.513
f57v_01_m0004	mark	15	5.345
f57v_01_m0005	mark	13	4.701
f57v_01_m0006	mark	11	4.361
f57v_01_m0007	mark	3	3.313
f57v_02_m0008	mark	7	5.975
f57v_02_m0009	mark	0	6.378
f57v_02_m0010	mark	13	6.257
f57v_02_m0011	mark	13	4.207
f57v_03_m0012	mark	12.0	6.517
f57v_03_m0013	mark	10.0	5.954
f57v_03_m0014	mark	3	5.408
f57v_04_m0015	mark	14	7.229
f57v_04_m0016	mark	15	6.361
f57v_04_m0017	mark	15	3.431
f57v_04_m0018	mark	4	11.644
f57v_04_m0019	mark	1	5.713
f57v_04_m0020	mark	3	3.943
f57v_04_m0021	mark	12.0	5.315
f57v_04_m0022	mark	16	4.067
f57v_04_m0023	mark	10.1	6.258
f57v_04_m0024	mark	10.0	5.755
f57v_05_m0025	mark	10.0	5.815
f57v_05_m0026	mark	16	4.890
f57v_05_m0027	mark	11	3.347
f57v_05_m0028	mark	9	6.410
f57v_05_m0029	mark	12.0	6.013
f57v_05_m0030	mark	16	4.994
f57v_05_m0031	mark	11	4.468
f57v_05_m0032	mark	12.0	7.063
f57v_05_m0033	mark	4	4.886
f57v_05_m0034	mark	3	3.659
f57v_05_m0035	mark	16	6.371
f57v_06_m0036	mark	9	4.390
f57v_06_m0037	mark	16	8.799
f57v_06_m0038	mark	2	6.663
f57v_06_m0039	mark	9	4.106
f57v_06_m0040	mark	3	4.149
f57v_06_m0041	mark	13	4.353
f57v_06_m0042	mark	11	3.766
f57v_06_m0043	mark	0	6.105
f57v_07_m0044	mark	3	4.460
f57v_08_m0045	mark	3	4.063
f57v_08_m0046	mark	3	8.521
f57v_09_m0047	mark	9	5.190
f57v_09_m0048	mark	9	6.289
f57v_09_m0049	mark	0	6.755
f57v_09_m0050	mark	9	4.919
f57v_09_m0051	mark	3	5.317
f57v_09_m0052	mark	8	4.672
f57v_10_m0053	mark	0	6.383
f57v_10_m0054	mark	6	9.358
f57v_10_m0055	mark	16	5.996
f57v_10_m0056	mark	6	16.943
f57v_10_m0057	mark	6	11.148
f57v_11_m0058	mark	14	5.332
f57v_11_m0059	mark	9	4.522
f57v_11_m0060	mark	16	4.609
f57v_11_m0061	mark	9	3.522
f57v_11_m0062	mark	13	3.592
f57v_11_m0063	mark	8	10.456
f57v_11_m0064	mark	13	4.084
f57v_12_m0065	mark	4	4.967
f57v_12_m0066	mark	16	5.456
f57v_12_m0067	mark	13	4.672
f57v_12_m0068	mark	13	4.288
f57v_12_m0069	mark	11	2.933
f57v_12_m0070	mark	1	4.578
f57v_12_m0071	mark	14	10.508
f57v_12_m0072	mark	3	4.209
f57v_12_m0073	mark	3	3.489
f57v_12_m0074	mark	6	12.917
f57v_12_m0075	mark	3	5.417
f57v_12_m0076	mark	13	5.028
f57v_13_m0077	mark	13	5.781
f57v_13_m0078	mark	13	6.258
f57v_13_m0079	mark	7	7.890
f57v_13_m0080	mark	3	3.238
f57v_13_m0081	mark	9	4.053
f57v_13_m0082	mark	13	6.261
f57v_13_m0083	mark	0	6.244
f57v_14_m0084	mark	9	5.143
f57v_14_m0085	mark	9	4.252
f57v_14_m0086	mark	14	4.544
f57v_14_m0087	mark	9	4.543
f57v_14_m0088	mark	11	3.618
f57v_14_m0089	mark	16	4.024
f57v_14_m0090	mark	10.1	4.320
f57v_14_m0091	mark	9	2.646
f57v_14_m0092	mark	10.0	4.596
f57v_14_m0093	mark	16	3.716
f57v_14_m0094	mark	13	4.856
f57v_14_m0095	mark	16	4.157
f57v_14_m0096	mark	1	4.790
f57v_15_m0097	mark	9	5.047
f57v_15_m0098	mark	9	3.508
f57v_15_m0099	mark	9	3.685
f57v_15_m0100	mark	13	4.773
f57v_15_m0101	mark	13	5.009
f57v_15_m0102	mark	11	3.865
f57v_15_m0103	mark	13	3.247
f57v_15_m0104	mark	12.0	5.043
f57v_16_m0105	mark	9	3.838
f57v_16_m0106	mark	11	4.236
f57v_16_m0107	mark	11	8.856
f57v_16_m0108	mark	3	4.820
f57v_16_m0109	mark	3	6.474
f57v_16_m0110	mark	1	6.884
f57v_17_m0111	mark	8	6.364
f57v_17_m0112	mark	1	3.913
f57v_17_m0113	mark	1	4.640
f57v_17_m0114	mark	11	3.691
f57v_17_m0115	mark	8	5.390
f57v_17_m0116	mark	8	5.463
f57v_17_m0117	mark	11	4.186
f57v_17_m0118	mark	1	4.273
f57v_18_m0119	mark	9	5.127
f57v_18_m0120	mark	13	5.144
f57v_18_m0121	mark	3	5.693
f57v_18_m0122	mark	12.0	4.557
f57v_18_m0123	mark	11	3.647
f57v_18_m0124	mark	13	4.113
f57v_19_m0125	mark	8	5.922
f57v_19_m0126	mark	11	3.822
f57v_19_m0127	mark	10.0	5.158
f57v_19_m0128	mark	10.1	6.768
f57v_20_m0129	mark	8	4.765
f57v_20_m0130	mark	9	4.599
